swe_id	source_req_id	hmi_source_id	class	first_token	description_head
SWE1-HMI-038-04	SYS-HMI-RA-PHONE-061	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.10	L4_非字母開頭	(image:	The system shall (image: image5.png)
SWE1-HMI-039-01	SYS-HMI-RA-PHONE-062	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11	L3_非動詞連接	when	The system shall when there are two connected calls on the active phone (one active call and one on hold), the user can link the calls by pressing the Join Calls button.
SWE1-HMI-039-02	SYS-HMI-RA-PHONE-062	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11	L3_非動詞連接	the	"The system shall the resultant connection is called ""Conference Call"" in the CID box and for all intents and purposes, the HMI treats it as a single call with the exception of not allowing the user to save ""Conference Call"" as a favorite via hold-to-set."
SWE1-HMI-039-03	SYS-HMI-RA-PHONE-062	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11	L3_非動詞連接	the	The system shall the Join Calls button does not remain active (highlighted) once the conference is created because the user cannot un-conference the calls.
SWE1-HMI-039-05	SYS-HMI-RA-PHONE-062	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11	L3_非動詞連接	in	The system shall in other use cases (not Conference calls), the Join Calls button should be greyed out if phone or service provider does not support this functionality.
SWE1-HMI-039-06	SYS-HMI-RA-PHONE-062	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11	L3_非動詞連接	if	The system shall if the phone source does not support the Join/Swap functions, the Join/Swaps button shall do nothing.
SWE1-HMI-039-07	SYS-HMI-RA-PHONE-062	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11	L4_非字母開頭	(image:	The system shall (image: image6.png)
SWE1-HMI-040-01	SYS-HMI-RA-PHONE-063	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11.1	L1_標籤殘留	pHCC4.1)	The system shall pHCC4.1) When there are two connected calls on the active Connected Phone (one active call and one on hold) or when a conference call has been established, the ways in which a user can start another call must be greyed out for the active phone.
SWE1-HMI-040-02	SYS-HMI-RA-PHONE-063	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11.1	L3_非動詞連接	some	The system shall some examples are calling from: contacts, messaging, favorites, favorite presets and recent calls.
SWE1-HMI-040-03	SYS-HMI-RA-PHONE-063	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.11.1	L3_非動詞連接	during	The system shall during 2 active call scenario, any attempts to make a third call shall be blocked.
SWE1-HMI-041-01	SYS-HMI-RA-PHONE-064	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.12	L1_標籤殘留	pHCC5.3)	The system shall pHCC5.3) Displayed phone numbers are parsed with dashes (e.g.
SWE1-HMI-041-02	SYS-HMI-RA-PHONE-064	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.12	L4_非字母開頭	555-262-4312,	The system shall 555-262-4312, NOT (555)262-4312) for NAFTA, it will be displayed as a single string for non-NAFTA (e.g.
SWE1-HMI-041-03	SYS-HMI-RA-PHONE-064	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.12	L4_非字母開頭	.	The system shall .
SWE1-HMI-042-01	SYS-HMI-RA-PHONE-065	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.13	L1_標籤殘留	pHCC5.4)	The system shall pHCC5.4) When there is a second call on the same phone, the currently active call is always shown on the Current Call tab .
SWE1-HMI-042-02	SYS-HMI-RA-PHONE-065	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.13	L3_非動詞連接	if	The system shall if calls are swapped, the positions of the call data will also swap (if both calls are answered, the active call will show on the left in the Current Call tab and the held call will be shown on the right).
SWE1-HMI-042-03	SYS-HMI-RA-PHONE-065	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.13	L3_非動詞連接	the	The system shall the right side info block does not have a separate call timer (see graphics).
SWE1-HMI-042-04	SYS-HMI-RA-PHONE-065	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.13	L4_非字母開頭	“Answer”	The system shall “Answer” and “Decline” will be displayed within the Incoming Call info block.
SWE1-HMI-042-05	SYS-HMI-RA-PHONE-065	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.13	L3_非動詞連接	the	The system shall the currently active call will not be affected until the user selects to answer the new call, then the current call will be placed on hold.
SWE1-HMI-042-06	SYS-HMI-RA-PHONE-065	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.13	L3_非動詞連接	during	The system shall during a two connected call scenario, a Favorite star is not displayed.
SWE1-HMI-043-01	SYS-HMI-RA-PHONE-066	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.14	L3_非動詞連接	during	The system shall during an active call, the Connected Phone tab highlights to indicate the active phone.
SWE1-HMI-043-02	SYS-HMI-RA-PHONE-066	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.14	L3_非動詞連接	the	The system shall the phonebook changes to match the active phone for the duration of the call, if it was not the active phonebook before the call.
SWE1-HMI-043-03	SYS-HMI-RA-PHONE-066	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.14	L3_非動詞連接	if	The system shall if the phonebook changed, it returns to the previously active phonebook after the call unless the user interacts with the Phone section by pressing any buttons in the Favorites, Recent, Contact, Keypad, Messages during the active call.
SWE1-HMI-044	SYS-HMI-RA-PHONE-067	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.15	L3_非動詞連接	during	The system shall during an active call on one device, If the user switches phonebooks to the other device by interacting with Phone section on HU, the Connected Phone tab changes color to indicate the phonebook change, but the phone with the active call remains the active phone (VR dial commands, SWC).
SWE1-HMI-045-01	SYS-HMI-RA-PHONE-068	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	L3_非動詞連接	incoming	The system shall incoming call popup (PU0045) is shown whenever the user is not on the Phone screen.
SWE1-HMI-045-02	SYS-HMI-RA-PHONE-068	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	L3_非動詞連接	for	The system shall for NAFTA, If the incoming call number includes a 1 before the area code, match the number to a contact with the same area code regardless if it is in the phone with a 1 in front of the area code or not.
SWE1-HMI-045-03	SYS-HMI-RA-PHONE-068	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	L3_非動詞連接	if	The system shall if the backup camera or cargo camera is currently on the screen the user will hear the ringtone of the currently incoming call but will not view the incoming call popup until the camera view has been removed.
SWE1-HMI-045-05	SYS-HMI-RA-PHONE-068	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16	L3_非動詞連接	when	The system shall when backup camera closes unless the phone screen was last page before backup camera was triggered.
SWE1-HMI-046-01	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	L1_標籤殘留	pHCC7.1)	The system shall pHCC7.1) Mute will be available during an incoming call to mute ringing in a one call scenario,;
SWE1-HMI-046-03	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	L3_非動詞連接	pressing	The system shall pressing Mute during an incoming call highlights the Mute button and silences the ringtone.
SWE1-HMI-046-04	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	L3_非動詞連接	if	The system shall if the user presses Mute again, the highlight will be removed and the ringtone will resume.
SWE1-HMI-046-05	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	L3_非動詞連接	if	The system shall if the call is answered after being muted, the mute button will un-highlight and the call will start.
SWE1-HMI-046-06	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	L3_非動詞連接	if	The system shall if the call is ignored after being muted, audio will resume as normal and the next time a call is received or made the phone audio will not be muted.
SWE1-HMI-046-07	SYS-HMI-RA-PHONE-069	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.1	L3_非動詞連接	the	The system shall the Mute button is not displayed on incoming call pop-ups during an active call scenario (second incoming call on any phone).
SWE1-HMI-047-01	SYS-HMI-RA-PHONE-070	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2	L3_非動詞連接	if	The system shall if there are multiple contacts with the same number for one connected phone, show the contact which alphabetically comes first in the contacts list.
SWE1-HMI-047-02	SYS-HMI-RA-PHONE-070	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.16.2	L3_非動詞連接	this	The system shall this applies to Incoming Calls, Incoming Call Pop-Ups, Accepted Calls, and Incoming SMS Messages.
SWE1-HMI-048	SYS-HMI-RA-PHONE-071	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.17	L3_非動詞連接	if	The system shall if the user begins a call through their handset while the phone is connected to the head unit the call will go through the head unit and the user will be taken to the Current Call tab of the active connected phone.
SWE1-HMI-049-01	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	the	The system shall the Keypad allows the user to type in a call number.
SWE1-HMI-049-02	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	while	"The system shall while in an active call, the keypad becomes ""Touch Tone Entry"" screen which has controls 1) Hold Call (2) End Call, (2) Join Calls (3) Transfer (4) Mute which are available or grayed out if that function is not available."
SWE1-HMI-049-03	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	the	The system shall the call status will be displayed in the status bar which if pressed will take the user to the Current Call tab of the Active Call.
SWE1-HMI-049-04	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	the	The system shall the Touch Tone screen does not have the “Dial” button.
SWE1-HMI-049-05	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	the	The system shall the Touch Tone Entry screen allows the user to send DTMF tones.
SWE1-HMI-049-06	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	if	The system shall if a call is on hold, the keypad becomes Direct Dialing screen, and user can dial a number in addition the one that's on hold.
SWE1-HMI-049-07	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	if	The system shall if a call is placed on hold and send DTMF is requested using a voice command, then the HU shall unhold the call, send DTMF, and place the call back on hold.
SWE1-HMI-049-08	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	the	The system shall the call audio should be muted while the call is not on hold, consistent with sending DTMF through voice commands when a call is not placed on hold first.
SWE1-HMI-049-09	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	for	The system shall for R1 High, there is one DIAL button for the active phone on the Keypad screen.
SWE1-HMI-049-10	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L3_非動詞連接	for	"The system shall for R1 Low 7"" there are two DIAL buttons during Multiphone mode if two phones are connected to allow user to dial a call from either connected phone."
SWE1-HMI-049-11	SYS-HMI-RA-PHONE-072	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.18	L4_非字母開頭	(image:	The system shall (image: image7.png) (image: image8.png)
SWE1-HMI-050-01	SYS-HMI-RA-PHONE-073	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.19	L3_非動詞連接	when	The system shall when entering the Keypad the top text field will be empty.
SWE1-HMI-050-02	SYS-HMI-RA-PHONE-073	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.19	L3_非動詞連接	pressing	The system shall pressing and hold of the ‘0’ button will insert a ‘+’ into the text field.
SWE1-HMI-050-03	SYS-HMI-RA-PHONE-073	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.19	L4_非字母開頭	‘+’	The system shall ‘+’ will always be available while in the Keypad screen.
SWE1-HMI-050-04	SYS-HMI-RA-PHONE-073	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.19	L3_非動詞連接	when	The system shall when pressing the backspace button, with each press a digit will be removed from what has been entered.
SWE1-HMI-050-05	SYS-HMI-RA-PHONE-073	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.19	L3_非動詞連接	the	The system shall the backspace button short press clears last digit, press and hold at 500ms begins to clear digits with a digit clearing at 200ms increments.
SWE1-HMI-051	SYS-HMI-RA-PHONE-074	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_5.20	L1_標籤殘留	pBT1.3)	The system shall pBT1.3) If the phone menu bar icon or Steering Wheel button is pressed while Bluetooth streaming is active but no phone is connected, go to Phone mode and show popup message PU0065 (No phone Connected, do you want to pair a phone?).
SWE1-HMI-052-01	SYS-HMI-RA-PHONE-076	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_6.1	L3_非動詞連接	during	The system shall during one active call on one phone, an incoming call on a second device will display a pop up that reads: “Incoming Call on <device name>” Display the <contact name> (or <phone number> if name is not available to display).
SWE1-HMI-052-02	SYS-HMI-RA-PHONE-076	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_6.1	L3_非動詞連接	the	The system shall the contact picture will be displayed if picture is available.
SWE1-HMI-052-03	SYS-HMI-RA-PHONE-076	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_6.1	L3_非動詞連接	there	The system shall there are options: (1) “End Current Call and Answer” which ends the active Connected Call and the new call data replaces the previous active call box.
SWE1-HMI-052-04	SYS-HMI-RA-PHONE-076	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_6.1	L3_非動詞連接	during	The system shall during 2 active calls display “End Current Calls and Answer” (2) Decline (image: image9.png)
SWE1-HMI-053	SYS-HMI-RA-PHONE-077	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_6.2	L3_非動詞連接	during	The system shall during Multiphone connection, an incoming call will display the name of phone: “Incoming Call on <Phone Name>”.
SWE1-HMI-054-01	SYS-HMI-RA-PHONE-078	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_6.3	L3_非動詞連接	during	The system shall during an active call on one phone, if an incoming or outgoing call is made or answered on the 2nd phone itself (not the HU) then the active call on the HU should not be interrupted or ended.
SWE1-HMI-054-02	SYS-HMI-RA-PHONE-078	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_6.3	L3_非動詞連接	in	The system shall in this use case, actions by a user on the physical device should be handled by the physical device.
SWE1-HMI-055-01	SYS-HMI-RA-PHONE-079	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_6.4	L3_非動詞連接	during	The system shall during an active call, the user can access the inactive phonebook but the “Listen” buttons are grayed out and all buttons that trigger an outgoing call will display a pop up (PUXXX1) that reads: “Do you want to End Call on <active device name> and Dial this call on <inactive device name>?” This pop up has “Yes”, “No” and an [X} to close the pop up with no timeout.
