# source_sha256	2d12fa11a4fc21163148e179b2a64138d6c8412c82f6d9e6a17fbb18e0fbf9eb	 sheet	Analysis Report
STLA 報告_SWRA\nSTLA Report_SWRA																													
SWE1-HMI-016	SYS-HMI-RA-PHONE-037	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.5.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.5.3	The system shall if Android Auto or Apple CarPlay are active, they will take over the Phone Category section and the Phone category icon on the Main Category Bar.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.5.3\n\nExpected Result:\n- The system shall if Android Auto or Apple CarPlay are active, they will take over the Phone Category section and the Phone category icon on the Main Category Bar.	Manual UI Testing										
SWE1-HMI-017	SYS-HMI-RA-PHONE-038	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6	PHCAT5.) Phone call status information during an active call will be shown in the status bar. Pressing the active call link in status bar will take the user to the active Call tab in the Phone section. Call status info will not be displayed on pages where the call timer info is redundant like Current Call tab or if a widget with call status info is displayed.	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-017-01\nSWE1-HMI-017-02\nSWE1-HMI-017-03	Manual UI Testing										
SWE1-HMI-017-01	SYS-HMI-RA-PHONE-038	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6	The system shall phone call status information during an active call will be shown in the status bar.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6\n\nExpected Result:\n- The system shall phone call status information during an active call will be shown in the status bar.	Manual UI Testing										
SWE1-HMI-017-02	SYS-HMI-RA-PHONE-038	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6	The system shall pressing the active call link in status bar will take the user to the active Call tab in the Phone section.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6\n\nExpected Result:\n- The system shall pressing the active call link in status bar will take the user to the active Call tab in the Phone section.	Manual UI Testing										
SWE1-HMI-017-03	SYS-HMI-RA-PHONE-038	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6	The system shall call status info will not be displayed on pages where the call timer info is redundant like Current Call tab or if a widget with call status info is displayed.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6\n\nExpected Result:\n- The system shall call status info will not be displayed on pages where the call timer info is redundant like Current Call tab or if a widget with call status info is displayed.	Manual UI Testing										
SWE1-HMI-018	SYS-HMI-RA-PHONE-039	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1	PHO5.1) For 10.1" Portrait, Keypad will combine with the “Call” tab. Name “Keypad” will change to “Call” on active calls. All buttons available on the current call screen and keypad screen will be available.	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-018-01\nSWE1-HMI-018-02\nSWE1-HMI-018-03	Manual UI Testing										
SWE1-HMI-018-01	SYS-HMI-RA-PHONE-039	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1	The system shall pHO5.1) For 10.1" Portrait, Keypad will combine with the “Call” tab.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1\n\nExpected Result:\n- The system shall pHO5.1) For 10.1" Portrait, Keypad will combine with the “Call” tab.	Manual UI Testing										
SWE1-HMI-018-02	SYS-HMI-RA-PHONE-039	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1	The system shall name “Keypad” will change to “Call” on active calls.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1\n\nExpected Result:\n- The system shall name “Keypad” will change to “Call” on active calls.	Manual UI Testing										
SWE1-HMI-018-03	SYS-HMI-RA-PHONE-039	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1	The system shall all buttons available on the current call screen and keypad screen will be available.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_2.6.1\n\nExpected Result:\n- The system shall all buttons available on the current call screen and keypad screen will be available.	Manual UI Testing										
SWE1-HMI-019	SYS-HMI-RA-PHONE-041	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.1	The system shall if already in Phone section and if the connected Phone with active phone book supports AA/CP, show a caret (in the inactive state) with the Phone Category icon on the main menu bar (Not applicable to R1 Low 7" because there is no native menu bar displayed during projection mode)	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.1\n\nExpected Result:\n- The system shall if already in Phone section and if the connected Phone with active phone book supports AA/CP, show a caret (in the inactive state) with the Phone Category icon on the main menu bar (Not applicable to R1 Low 7" because there is no native menu bar displayed during projection mode)	Manual UI Testing										
SWE1-HMI-020	SYS-HMI-RA-PHONE-042	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2	PSMP2.) When Phone category main menu bar icon is pressed, the caret switches to the active state and a popup shows options: “Android Auto” or “Apple CarPlay” , whichever is applicable, and a Device Manager button that links to Device Manager screen. The CP/AA option has a corresponding CP/AA icon that when pressed will connect that device for CP/AA and launch CP/AA screen focus.\n (image: image1.png) 	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-020-01\nSWE1-HMI-020-02\nSWE1-HMI-020-03	Manual UI Testing										
SWE1-HMI-020-01	SYS-HMI-RA-PHONE-042	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2	The system shall when Phone category main menu bar icon is pressed, the caret switches to the active state and a popup shows options: “Android Auto” or “Apple CarPlay” , whichever is applicable, and a Device Manager button that links to Device Manager screen.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2\n\nExpected Result:\n- The system shall when Phone category main menu bar icon is pressed, the caret switches to the active state and a popup shows options: “Android Auto” or “Apple CarPlay” , whichever is applicable, and a Device Manager button that links to Device Manager screen.	Manual UI Testing										
SWE1-HMI-020-02	SYS-HMI-RA-PHONE-042	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2	The system shall the CP/AA option has a corresponding CP/AA icon that when pressed will connect that device for CP/AA and launch CP/AA screen focus.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2\n\nExpected Result:\n- The system shall the CP/AA option has a corresponding CP/AA icon that when pressed will connect that device for CP/AA and launch CP/AA screen focus.	Manual UI Testing										
SWE1-HMI-020-03	SYS-HMI-RA-PHONE-042	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2	The system shall (image: image1.png)	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_3.2\n\nExpected Result:\n- The system shall (image: image1.png)	Manual UI Testing										
SWE1-HMI-021	SYS-HMI-RA-PHONE-043	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_4	PSMP3.) During active Projection mode, if AA/CP has screen focus there will be a caret (in the inactive state) on the Projection icon on the main menu bar. If the Projection main menu bar icon is pressed, the caret will switch to the active state and a popup with show: “Uconnect Phone” and “Device Manager” options. Pressing “Uconnect Phone” will connect that device for native Phone functions and screen focus will change to native Phone screen (last screen viewed).	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									High	Please refer to the following IDs:\nSWE1-HMI-021-01\nSWE1-HMI-021-02\nSWE1-HMI-021-03	Manual UI Testing										
SWE1-HMI-021-01	SYS-HMI-RA-PHONE-043	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_4	The system shall during active Projection mode, if AA/CP has screen focus there will be a caret (in the inactive state) on the Projection icon on the main menu bar.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_4\n\nExpected Result:\n- The system shall during active Projection mode, if AA/CP has screen focus there will be a caret (in the inactive state) on the Projection icon on the main menu bar.	Manual UI Testing										
SWE1-HMI-021-02	SYS-HMI-RA-PHONE-043	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_4	The system shall if the Projection main menu bar icon is pressed, the caret will switch to the active state and a popup with show: “Uconnect Phone” and “Device Manager” options.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	High	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_4\n\nExpected Result:\n- The system shall if the Projection main menu bar icon is pressed, the caret will switch to the active state and a popup with show: “Uconnect Phone” and “Device Manager” options.	Manual UI Testing										
