# vm_assign.tsv —— CMF-04 §2（**只出 plan，未填入任何工作簿**：§3 四個停點全數命中，見上繳包 §0）。
# PROXI 值取 docs/reports/proxi_axis_values.tsv 之 `Dec`（含 label）—— R-C62 之裁定；
#   `Dec` 與 `PROXI Read` 不一致者，另一值以 [PROXI Read=n] 併列於同格。
# V=Promaster、Y=Toro、Z=Fastback（工作簿欄名）。
# rule_branch 對應 CMF-04 §1 之四列；`(test-setup 蘊含)` 為執行層之判斷，見上繳包 §2-3。
# ~~CMF-06 §2／R-C67（2026-09-22）：R-C67 裁「本交付三台皆非 EMEA ICS 車」，**本輪未套用**。~~
#   其所指之 `-403`／`-404` 為**工作簿 F**（req `116-03`／`116-04`），該二列已為 V=Y=Z=0，無格可改。
#   若套用，涵蓋面為帶正向 EMEA PC 之 119 條 TC（112 列／229 格），三台皆 0 由 65 升為 177 —— 見 A-CMF24。
#   本表之值仍為 R-C62 之判定（＝候選本 v4 與交付候選本所填之值）。
# CMF-07／R-C68（Pei 2026-09-22「可以的話不寫 EMEA 也沒問題，因為不含在販售的範圍內」）：
#   帶正向 EMEA PC 之 119 條 TC，V／Y／Z 全 0（判準機械化：PC 含該句）。**列保留、不刪**（R-C46）。
#   實改 112 列／229 格；307 條否定式 EMEA PC 不動。依 R-C63 不加 Remarks。
tc_id	req_id	V_Promaster	Y_Toro	Z_Fastback	all_zero	rule_branch	deciding_pc_lines	proxi_params	proxi_values_dec	per_axis_result
NR1L-ComfortHMI-069	SWE1-HVAC-046	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-070	SWE1-HVAC-047	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-071	SWE1-HVAC-048-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-072	SWE1-HVAC-048-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-073	SWE1-HVAC-048-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-074	SWE1-HVAC-049-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-075	SWE1-HVAC-049-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-076	SWE1-HVAC-050	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-077	SWE1-HVAC-051	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-078	SWE1-HVAC-052	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-079	SWE1-HVAC-053-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-080	SWE1-HVAC-053-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-081	SWE1-HVAC-044-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-082	SWE1-HVAC-106-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-083	SWE1-HVAC-106-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-084	SWE1-HVAC-106-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-085	SWE1-HVAC-106-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-086	SWE1-HVAC-106-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-087	SWE1-HVAC-106-06	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-088	SWE1-HVAC-106-07	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an MTC climate system ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=0／Toro=1／Fastback=0 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-089	SWE1-HVAC-106-08	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-090	SWE1-HVAC-106-09	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-091	SWE1-HVAC-120-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The CCM relays MTC functionality ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=0／Toro=1／Fastback=0 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-092	SWE1-HVAC-120-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The CCM relays MTC functionality ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=0／Toro=1／Fastback=0 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-093	SWE1-HVAC-120-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The CCM relays MTC functionality ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=0／Toro=1／Fastback=0 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-094	SWE1-HVAC-122-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）				
NR1L-ComfortHMI-095	SWE1-HVAC-122-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）				
NR1L-ComfortHMI-096	SWE1-HVAC-122-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）				
NR1L-ComfortHMI-097	SWE1-HVAC-122-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）				
NR1L-ComfortHMI-098	SWE1-HVAC-110-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-099	SWE1-HVAC-110-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle has an ATC climate system ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-100	SWE1-HVAC-110-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-101	SWE1-HVAC-110-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-102	SWE1-HVAC-110-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-103	SWE1-HVAC-110-06	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-104	SWE1-HVAC-111-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-105	SWE1-HVAC-111-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-106	SWE1-HVAC-111-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-107	SWE1-HVAC-111-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-108	SWE1-HVAC-111-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-109	SWE1-HVAC-112-01	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-110	SWE1-HVAC-112-02	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-111	SWE1-HVAC-112-03	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-112	SWE1-HVAC-112-04	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-113	SWE1-HVAC-112-05	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-114	SWE1-HVAC-123	0	0	0	YES	R-C68（EMEA ICS 不在販售範圍；Pei 2026-09-22）	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-115	SWE1-HVAC-124-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-116	SWE1-HVAC-124-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-117	SWE1-HVAC-124-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-118	SWE1-HVAC-125-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-119	SWE1-HVAC-125-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-120	SWE1-HVAC-125-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-121	SWE1-HVAC-125-04	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-122	SWE1-HVAC-125-05	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-123	SWE1-HVAC-125-06	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-124	SWE1-HVAC-125-07	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-125	SWE1-HVAC-126-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-126	SWE1-HVAC-126-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-127	SWE1-HVAC-003-01	1	0	1		R-C62-1	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-128	SWE1-HVAC-003-02	1	0	1		R-C62-1	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-129	SWE1-HVAC-003-03	1	0	1		R-C62-1	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-130	SWE1-HVAC-003-04	1	0	1		R-C62-1	The vehicle has an ATC climate system, in which AUTO is shown ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Type ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=2(Automatic)[PROXI Read=3]／Toro=1(Manual)／Fastback=2(Automatic)[PROXI Read=3] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1 ‖ Promaster=1／Toro=0／Fastback=1
