cell	tc_id	item	before	after
N34	NR1L-ComfortHMI-135	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T34	NR1L-ComfortHMI-135	R-C48(amend)	1	0
U34	NR1L-ComfortHMI-135	R-C48(amend)	1	0
W34	NR1L-ComfortHMI-135	R-C48(amend)	1	0
X34	NR1L-ComfortHMI-135	R-C48(amend)	1	0
I35	NR1L-ComfortHMI-363	M7	"C2.1) Some vehicles with dual zone climate with dual airflow mode can have a configuration for dual AUTO modes, one for the driver side and passenger side.

(read the AUTO controls -> A driver side AUTO mode and a passenger side AUTO mode are provided)"	"C2.1) Some vehicles with dual zone climate with dual airflow mode can have a configuration for dual AUTO modes, one for the driver side and passenger side.

(read the ""AUTO"" controls -> A driver side AUTO mode and a passenger side AUTO mode are provided)"
L35	NR1L-ComfortHMI-363	M7	"1. Open the climate screen
2. Read the AUTO controls"	"1. Open the climate screen
2. Read the ""AUTO"" controls"
N35	NR1L-ComfortHMI-363	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3.1、2.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T35	NR1L-ComfortHMI-363	R-C48(amend)	1	0
U35	NR1L-ComfortHMI-363	R-C48(amend)	1	0
W35	NR1L-ComfortHMI-363	R-C48(amend)	1	0
X35	NR1L-ComfortHMI-363	R-C48(amend)	1	0
I36	NR1L-ComfortHMI-364	M7	"C2.1) Some vehicles with dual zone climate with dual airflow mode can have a configuration for dual AUTO modes, one for the driver side and passenger side.

(read the driver and passenger AUTO indicators -> The driver side AUTO indicator is shown as on and the passenger side AUTO indicator is shown separately)"	"C2.1) Some vehicles with dual zone climate with dual airflow mode can have a configuration for dual AUTO modes, one for the driver side and passenger side.

(read the driver and passenger ""AUTO"" indicators -> The driver side ""AUTO"" indicator is shown as on and the passenger side ""AUTO"" indicator is shown separately)"
L36	NR1L-ComfortHMI-364	M7	"1. Turn the driver side AUTO on
2. Read the driver and passenger AUTO indicators"	"1. Turn the driver side ""AUTO"" on
2. Read the driver and passenger ""AUTO"" indicators"
M36	NR1L-ComfortHMI-364	M7	"1. The driver side AUTO is on
2. The driver side AUTO indicator is shown as on and the passenger side AUTO indicator is shown separately"	"1. The driver side AUTO is on
2. The driver side ""AUTO"" indicator is shown as on and the passenger side ""AUTO"" indicator is shown separately"
N36	NR1L-ComfortHMI-364	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3.1、2.3、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T36	NR1L-ComfortHMI-364	R-C48(amend)	1	0
U36	NR1L-ComfortHMI-364	R-C48(amend)	1	0
W36	NR1L-ComfortHMI-364	R-C48(amend)	1	0
X36	NR1L-ComfortHMI-364	R-C48(amend)	1	0
N37	NR1L-ComfortHMI-136	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T37	NR1L-ComfortHMI-136	R-C48(amend)	1	0
U37	NR1L-ComfortHMI-136	R-C48(amend)	1	0
W37	NR1L-ComfortHMI-136	R-C48(amend)	1	0
X37	NR1L-ComfortHMI-136	R-C48(amend)	1	0
I38	NR1L-ComfortHMI-137	M7	"Auto can automatically turn on AC. AC will break Auto.

(turn AUTO on and read the ""A/C"" button -> The ""A/C"" button is highlighted)"	"Auto can automatically turn on AC. AC will break Auto.

(turn ""AUTO"" on and read the ""A/C"" button -> The ""A/C"" button is highlighted)"
L38	NR1L-ComfortHMI-137	M7	"1. Turn ""A/C"" off and AUTO off from the climate screen
2. Turn AUTO on and read the ""A/C"" button"	"1. Turn ""A/C"" off and ""AUTO"" off from the climate screen
2. Turn ""AUTO"" on and read the ""A/C"" button"
N38	NR1L-ComfortHMI-137	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T38	NR1L-ComfortHMI-137	R-C48(amend)	1	0
U38	NR1L-ComfortHMI-137	R-C48(amend)	1	0
W38	NR1L-ComfortHMI-137	R-C48(amend)	1	0
X38	NR1L-ComfortHMI-137	R-C48(amend)	1	0
L39	NR1L-ComfortHMI-138	M7	"1. Turn AUTO on from the climate screen
2. Press ""A/C"""	"1. Turn ""AUTO"" on from the climate screen
2. Press ""A/C"""
N39	NR1L-ComfortHMI-138	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T39	NR1L-ComfortHMI-138	R-C48(amend)	1	0
U39	NR1L-ComfortHMI-138	R-C48(amend)	1	0
W39	NR1L-ComfortHMI-138	R-C48(amend)	1	0
X39	NR1L-ComfortHMI-138	R-C48(amend)	1	0
I40	NR1L-ComfortHMI-139	R-C55 slim	"Defrost can automatically turn on AC (Do not show this change).

(turn ""RECIRC"" on and read the ""A/C"" button -> The ""A/C"" button is not highlighted)"	"Defrost can automatically turn on AC (Do not show this change).

(turn ""FRONT DEF"" on and read the ""A/C"" button -> The ""A/C"" button is not highlighted)"
L40	NR1L-ComfortHMI-139	R-C55 slim	"1. Turn ""A/C"" off from the climate screen and note the ""A/C"" button
2. Turn ""FRONT DEF"" on and read the ""A/C"" button
3. Turn ""RECIRC"" on and read the ""A/C"" button"	"1. Turn ""A/C"" off from the climate screen and note the ""A/C"" button
2. Turn ""FRONT DEF"" on and read the ""A/C"" button"
M40	NR1L-ComfortHMI-139	R-C55 slim	"1. The ""A/C"" button is not highlighted
2. The ""A/C"" button is not highlighted
3. The ""A/C"" button is not highlighted"	"1. The ""A/C"" button is not highlighted
2. The ""A/C"" button is not highlighted"
N40	NR1L-ComfortHMI-139	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T40	NR1L-ComfortHMI-139	R-C48(amend)	1	0
U40	NR1L-ComfortHMI-139	R-C48(amend)	1	0
W40	NR1L-ComfortHMI-139	R-C48(amend)	1	0
X40	NR1L-ComfortHMI-139	R-C48(amend)	1	0
N41	NR1L-ComfortHMI-140	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T41	NR1L-ComfortHMI-140	R-C48(amend)	1	0
U41	NR1L-ComfortHMI-140	R-C48(amend)	1	0
W41	NR1L-ComfortHMI-140	R-C48(amend)	1	0
X41	NR1L-ComfortHMI-140	R-C48(amend)	1	0
L42	NR1L-ComfortHMI-141	M6	"1. Set the recirc availability status from the CCM to unavailable
2. Read the ""RECIRC"" button on the climate screen"	"1. PENDING: DR-46 DBC message and raw value for $RECIRC_STAT$ = ""not available/Blink""
2. Read the ""RECIRC"" button on the climate screen"
N42	NR1L-ComfortHMI-141	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T42	NR1L-ComfortHMI-141	R-C48(amend)	1	0
U42	NR1L-ComfortHMI-141	R-C48(amend)	1	0
W42	NR1L-ComfortHMI-141	R-C48(amend)	1	0
X42	NR1L-ComfortHMI-141	R-C48(amend)	1	0
N43	NR1L-ComfortHMI-142	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T43	NR1L-ComfortHMI-142	R-C48(amend)	1	0
U43	NR1L-ComfortHMI-142	R-C48(amend)	1	0
W43	NR1L-ComfortHMI-142	R-C48(amend)	1	0
X43	NR1L-ComfortHMI-142	R-C48(amend)	1	0
I44	NR1L-ComfortHMI-439	M7	"The recirc icon will display the vehicle model specific icon as displayed in the table.

(read the RECIRC icon -> A RECIRC icon is displayed and it matches the vehicle's configuration — the model specific icon, or the generic recirc symbol where the vehicle model cannot be detected)"	"The recirc icon will display the vehicle model specific icon as displayed in the table.

(read the ""RECIRC"" icon -> A ""RECIRC"" icon is displayed and it matches the vehicle's configuration — the model specific icon, or the generic recirc symbol where the vehicle model cannot be detected)"
L44	NR1L-ComfortHMI-439	M7	"1. Open the climate screen
2. Read the RECIRC icon"	"1. Open the climate screen
2. Read the ""RECIRC"" icon"
M44	NR1L-ComfortHMI-439	M7	"1. The climate screen is displayed
2. A RECIRC icon is displayed and it matches the vehicle's configuration — the model specific icon, or the generic recirc symbol where the vehicle model cannot be detected"	"1. The climate screen is displayed
2. A ""RECIRC"" icon is displayed and it matches the vehicle's configuration — the model specific icon, or the generic recirc symbol where the vehicle model cannot be detected"
N44	NR1L-ComfortHMI-439	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T44	NR1L-ComfortHMI-439	R-C48(amend)	1	0
U44	NR1L-ComfortHMI-439	R-C48(amend)	1	0
W44	NR1L-ComfortHMI-439	R-C48(amend)	1	0
X44	NR1L-ComfortHMI-439	R-C48(amend)	1	0
AH44	NR1L-ComfortHMI-439	R-C61		The clause points to a table of vehicle-model specific recirc icons, but no cited section contains that table, so which icon is correct for a given vehicle model cannot be determined from the specification alone
I45	NR1L-ComfortHMI-365	M7	"C4.1) Some vehicles have a configuration for a 3 state toggle recirc button: Auto, Manual, Open.

(press the RECIRC button again -> RECIRC is in the Open state)"	"C4.1) Some vehicles have a configuration for a 3 state toggle recirc button: Auto, Manual, Open.

(press the ""RECIRC"" button again -> RECIRC is in the Open state)"
L45	NR1L-ComfortHMI-365	M7	"1. Press the RECIRC button
2. Press the RECIRC button again
3. Press the RECIRC button again"	"1. Press the ""RECIRC"" button
2. Press the ""RECIRC"" button again
3. Press the ""RECIRC"" button again"
N45	NR1L-ComfortHMI-365	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5.1、2.5、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T45	NR1L-ComfortHMI-365	R-C48(amend)	1	0
U45	NR1L-ComfortHMI-365	R-C48(amend)	1	0
W45	NR1L-ComfortHMI-365	R-C48(amend)	1	0
X45	NR1L-ComfortHMI-365	R-C48(amend)	1	0
I46	NR1L-ComfortHMI-388	M7	"C4.1) Some vehicles have a configuration for a 3 state toggle recirc button: Auto, Manual, Open.

(press the RECIRC button again and read the RECIRC state -> RECIRC is in the Auto state and no further state is offered)"	"C4.1) Some vehicles have a configuration for a 3 state toggle recirc button: Auto, Manual, Open.

(press the ""RECIRC"" button again and read the ""RECIRC"" button state -> RECIRC is in the Auto state and no further state is offered)"
L46	NR1L-ComfortHMI-388	M7	"1. Press the RECIRC button until RECIRC is in the Open state
2. Press the RECIRC button again and read the RECIRC state"	"1. Press the ""RECIRC"" button until RECIRC is in the Open state
2. Press the ""RECIRC"" button again and read the ""RECIRC"" button state"
N46	NR1L-ComfortHMI-388	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5.1、2.5、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T46	NR1L-ComfortHMI-388	R-C48(amend)	1	0
U46	NR1L-ComfortHMI-388	R-C48(amend)	1	0
W46	NR1L-ComfortHMI-388	R-C48(amend)	1	0
X46	NR1L-ComfortHMI-388	R-C48(amend)	1	0
I47	NR1L-ComfortHMI-366	M7	"C4.1) Some vehicles have a configuration for a 3 state toggle recirc button: Auto, Manual, Open.

(read the RECIRC control on the climate screen -> The climate screen indicates the Manual state)"	"C4.1) Some vehicles have a configuration for a 3 state toggle recirc button: Auto, Manual, Open.

(read the ""RECIRC"" control on the climate screen -> The climate screen indicates the Manual state)"
L47	NR1L-ComfortHMI-366	M7	"1. Set RECIRC to Manual
2. Read the RECIRC control on the climate screen"	"1. Set ""RECIRC"" to Manual
2. Read the ""RECIRC"" control on the climate screen"
N47	NR1L-ComfortHMI-366	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5.1、2.5、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T47	NR1L-ComfortHMI-366	R-C48(amend)	1	0
U47	NR1L-ComfortHMI-366	R-C48(amend)	1	0
W47	NR1L-ComfortHMI-366	R-C48(amend)	1	0
X47	NR1L-ComfortHMI-366	R-C48(amend)	1	0
N48	NR1L-ComfortHMI-048	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T48	NR1L-ComfortHMI-048	R-C48(amend)	1	0
U48	NR1L-ComfortHMI-048	R-C48(amend)	1	0
W48	NR1L-ComfortHMI-048	R-C48(amend)	1	0
X48	NR1L-ComfortHMI-048	R-C48(amend)	1	0
N49	NR1L-ComfortHMI-049	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T49	NR1L-ComfortHMI-049	R-C48(amend)	1	0
U49	NR1L-ComfortHMI-049	R-C48(amend)	1	0
W49	NR1L-ComfortHMI-049	R-C48(amend)	1	0
X49	NR1L-ComfortHMI-049	R-C48(amend)	1	0
N50	NR1L-ComfortHMI-389	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T50	NR1L-ComfortHMI-389	R-C48(amend)	1	0
U50	NR1L-ComfortHMI-389	R-C48(amend)	1	0
W50	NR1L-ComfortHMI-389	R-C48(amend)	1	0
X50	NR1L-ComfortHMI-389	R-C48(amend)	1	0
N51	NR1L-ComfortHMI-050	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T51	NR1L-ComfortHMI-050	R-C48(amend)	1	0
U51	NR1L-ComfortHMI-050	R-C48(amend)	1	0
W51	NR1L-ComfortHMI-050	R-C48(amend)	1	0
X51	NR1L-ComfortHMI-050	R-C48(amend)	1	0
N52	NR1L-ComfortHMI-051	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T52	NR1L-ComfortHMI-051	R-C48(amend)	1	0
U52	NR1L-ComfortHMI-051	R-C48(amend)	1	0
W52	NR1L-ComfortHMI-051	R-C48(amend)	1	0
X52	NR1L-ComfortHMI-051	R-C48(amend)	1	0
N53	NR1L-ComfortHMI-052	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T53	NR1L-ComfortHMI-052	R-C48(amend)	1	0
U53	NR1L-ComfortHMI-052	R-C48(amend)	1	0
W53	NR1L-ComfortHMI-052	R-C48(amend)	1	0
X53	NR1L-ComfortHMI-052	R-C48(amend)	1	0
L54	NR1L-ComfortHMI-053	M7	"1. Turn SYNC on
2. Change the driver temperature"	"1. Turn ""SYNC"" on
2. Change the driver temperature"
N54	NR1L-ComfortHMI-053	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6.1、2.14、16.2、2.11	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T54	NR1L-ComfortHMI-053	R-C48(amend)	1	0
U54	NR1L-ComfortHMI-053	R-C48(amend)	1	0
W54	NR1L-ComfortHMI-053	R-C48(amend)	1	0
X54	NR1L-ComfortHMI-053	R-C48(amend)	1	0
L55	NR1L-ComfortHMI-054	M7	"1. Turn SYNC on
2. Change the passenger temperature"	"1. Turn ""SYNC"" on
2. Change the passenger temperature"
N55	NR1L-ComfortHMI-054	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6.1、2.14、16.2、2.11	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.6.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
