cell	sheet	tc_id	item	revise_0918	revise_0921
L349	Test Case Specification 測試用例規範	NR1L-ComfortHMI-206	M7	"1. Set a fan speed and an airflow mode from the climate screen with AUTO off
2. Turn AUTO on and read the fan speed and the airflow mode"	"1. Set a fan speed and an airflow mode from the climate screen with AUTO off
2. Turn ""AUTO"" on and read the fan speed and the airflow mode"
T349	Test Case Specification 測試用例規範	NR1L-ComfortHMI-206	R-C48(amend)	1	0
U349	Test Case Specification 測試用例規範	NR1L-ComfortHMI-206	R-C48(amend)	1	0
I350	Test Case Specification 測試用例規範	NR1L-ComfortHMI-207	M7	"Auto is mutually exclusive with MAX A/C and MAX DEF.

(turn AUTO on and read the ""MAX A/C"" and ""MAX DEF"" buttons -> Neither ""MAX A/C"" nor ""MAX DEF"" is highlighted)"	"Auto is mutually exclusive with MAX A/C and MAX DEF.

(turn ""AUTO"" on and read the ""MAX A/C"" and ""MAX DEF"" buttons -> Neither ""MAX A/C"" nor ""MAX DEF"" is highlighted)"
L350	Test Case Specification 測試用例規範	NR1L-ComfortHMI-207	M7	"1. Turn ""MAX A/C"" on from the climate screen
2. Turn AUTO on and read the ""MAX A/C"" and ""MAX DEF"" buttons"	"1. Turn ""MAX A/C"" on from the climate screen
2. Turn ""AUTO"" on and read the ""MAX A/C"" and ""MAX DEF"" buttons"
T350	Test Case Specification 測試用例規範	NR1L-ComfortHMI-207	R-C48(amend)	1	0
U350	Test Case Specification 測試用例規範	NR1L-ComfortHMI-207	R-C48(amend)	1	0
L351	Test Case Specification 測試用例規範	NR1L-ComfortHMI-208	M7	"1. Turn AUTO on from the climate screen
2. Press ""MAX A/C"""	"1. Turn ""AUTO"" on from the climate screen
2. Press ""MAX A/C"""
T351	Test Case Specification 測試用例規範	NR1L-ComfortHMI-208	R-C48(amend)	1	0
U351	Test Case Specification 測試用例規範	NR1L-ComfortHMI-208	R-C48(amend)	1	0
L352	Test Case Specification 測試用例規範	NR1L-ComfortHMI-411	M7	"1. Turn AUTO on from the climate screen
2. Press ""MAX DEF"""	"1. Turn ""AUTO"" on from the climate screen
2. Press ""MAX DEF"""
T352	Test Case Specification 測試用例規範	NR1L-ComfortHMI-411	R-C48(amend)	1	0
U352	Test Case Specification 測試用例規範	NR1L-ComfortHMI-411	R-C48(amend)	1	0
L353	Test Case Specification 測試用例規範	NR1L-ComfortHMI-209	M7	"1. Turn AUTO on from the climate screen
2. Select another airflow mode"	"1. Turn ""AUTO"" on from the climate screen
2. Select another airflow mode"
T353	Test Case Specification 測試用例規範	NR1L-ComfortHMI-209	R-C48(amend)	1	0
U353	Test Case Specification 測試用例規範	NR1L-ComfortHMI-209	R-C48(amend)	1	0
L354	Test Case Specification 測試用例規範	NR1L-ComfortHMI-412	M7	"1. Turn AUTO on from the climate screen
2. Change the fan speed"	"1. Turn ""AUTO"" on from the climate screen
2. Change the fan speed"
T354	Test Case Specification 測試用例規範	NR1L-ComfortHMI-412	R-C48(amend)	1	0
U354	Test Case Specification 測試用例規範	NR1L-ComfortHMI-412	R-C48(amend)	1	0
L355	Test Case Specification 測試用例規範	NR1L-ComfortHMI-210	M7	"1. Turn AUTO on from the climate screen and read the ""A/C"" button
2. Press ""A/C"" and read the ""AUTO"" button"	"1. Turn ""AUTO"" on from the climate screen and read the ""A/C"" button
2. Press ""A/C"" and read the ""AUTO"" button"
T355	Test Case Specification 測試用例規範	NR1L-ComfortHMI-210	R-C48(amend)	1	0
U355	Test Case Specification 測試用例規範	NR1L-ComfortHMI-210	R-C48(amend)	1	0
T356	Test Case Specification 測試用例規範	NR1L-ComfortHMI-211	R-C48(amend)	1	0
U356	Test Case Specification 測試用例規範	NR1L-ComfortHMI-211	R-C48(amend)	1	0
T357	Test Case Specification 測試用例規範	NR1L-ComfortHMI-212	R-C48(amend)	1	0
U357	Test Case Specification 測試用例規範	NR1L-ComfortHMI-212	R-C48(amend)	1	0
T358	Test Case Specification 測試用例規範	NR1L-ComfortHMI-213	R-C48(amend)	1	0
U358	Test Case Specification 測試用例規範	NR1L-ComfortHMI-213	R-C48(amend)	1	0
T359	Test Case Specification 測試用例規範	NR1L-ComfortHMI-214	R-C48(amend)	1	0
U359	Test Case Specification 測試用例規範	NR1L-ComfortHMI-214	R-C48(amend)	1	0
T360	Test Case Specification 測試用例規範	NR1L-ComfortHMI-098	R-C48(amend)	1	0
U360	Test Case Specification 測試用例規範	NR1L-ComfortHMI-098	R-C48(amend)	1	0
T361	Test Case Specification 測試用例規範	NR1L-ComfortHMI-413	R-C48(amend)	1	0
U361	Test Case Specification 測試用例規範	NR1L-ComfortHMI-413	R-C48(amend)	1	0
T362	Test Case Specification 測試用例規範	NR1L-ComfortHMI-099	R-C48(amend)	1	0
U362	Test Case Specification 測試用例規範	NR1L-ComfortHMI-099	R-C48(amend)	1	0
T363	Test Case Specification 測試用例規範	NR1L-ComfortHMI-100	R-C48(amend)	1	0
U363	Test Case Specification 測試用例規範	NR1L-ComfortHMI-100	R-C48(amend)	1	0
T364	Test Case Specification 測試用例規範	NR1L-ComfortHMI-101	R-C48(amend)	1	0
U364	Test Case Specification 測試用例規範	NR1L-ComfortHMI-101	R-C48(amend)	1	0
T365	Test Case Specification 測試用例規範	NR1L-ComfortHMI-102	R-C48(amend)	1	0
U365	Test Case Specification 測試用例規範	NR1L-ComfortHMI-102	R-C48(amend)	1	0
L366	Test Case Specification 測試用例規範	NR1L-ComfortHMI-103	M7	"1. Turn SYNC on from the climate screen
2. Adjust the driver temperature slider"	"1. Turn ""SYNC"" on from the climate screen
2. Adjust the driver temperature slider"
T366	Test Case Specification 測試用例規範	NR1L-ComfortHMI-103	R-C48(amend)	1	0
U366	Test Case Specification 測試用例規範	NR1L-ComfortHMI-103	R-C48(amend)	1	0
L367	Test Case Specification 測試用例規範	NR1L-ComfortHMI-104	M7	"1. Turn SYNC on from the climate screen
2. Adjust the driver temperature"	"1. Turn ""SYNC"" on from the climate screen
2. Adjust the driver temperature"
T367	Test Case Specification 測試用例規範	NR1L-ComfortHMI-104	R-C48(amend)	1	0
U367	Test Case Specification 測試用例規範	NR1L-ComfortHMI-104	R-C48(amend)	1	0
L368	Test Case Specification 測試用例規範	NR1L-ComfortHMI-105	M7	"1. Turn SYNC on from the climate screen
2. Adjust the passenger temperature"	"1. Turn ""SYNC"" on from the climate screen
2. Adjust the passenger temperature"
T368	Test Case Specification 測試用例規範	NR1L-ComfortHMI-105	R-C48(amend)	1	0
U368	Test Case Specification 測試用例規範	NR1L-ComfortHMI-105	R-C48(amend)	1	0
T369	Test Case Specification 測試用例規範	NR1L-ComfortHMI-106	R-C48(amend)	1	0
U369	Test Case Specification 測試用例規範	NR1L-ComfortHMI-106	R-C48(amend)	1	0
T370	Test Case Specification 測試用例規範	NR1L-ComfortHMI-414	R-C48(amend)	1	0
U370	Test Case Specification 測試用例規範	NR1L-ComfortHMI-414	R-C48(amend)	1	0
T371	Test Case Specification 測試用例規範	NR1L-ComfortHMI-415	R-C48(amend)	1	0
U371	Test Case Specification 測試用例規範	NR1L-ComfortHMI-415	R-C48(amend)	1	0
T372	Test Case Specification 測試用例規範	NR1L-ComfortHMI-107	R-C48(amend)	1	0
U372	Test Case Specification 測試用例規範	NR1L-ComfortHMI-107	R-C48(amend)	1	0
T373	Test Case Specification 測試用例規範	NR1L-ComfortHMI-108	R-C48(amend)	1	0
U373	Test Case Specification 測試用例規範	NR1L-ComfortHMI-108	R-C48(amend)	1	0
T374	Test Case Specification 測試用例規範	NR1L-ComfortHMI-416	R-C48(amend)	1	0
U374	Test Case Specification 測試用例規範	NR1L-ComfortHMI-416	R-C48(amend)	1	0
I375	Test Case Specification 測試用例規範	NR1L-ComfortHMI-109	M7	"ICE6.) Fan ranges: Off, 1-7 (denoting to show AUTO label instead when in AUTO).

(turn AUTO on -> The fan speed indicator shows the AUTO label instead of a fan speed)"	"ICE6.) Fan ranges: Off, 1-7 (denoting to show AUTO label instead when in AUTO).

(turn ""AUTO"" on -> The fan speed indicator shows the ""AUTO"" label instead of a fan speed)"
L375	Test Case Specification 測試用例規範	NR1L-ComfortHMI-109	M7	"1. Adjust the fan speed across its whole range on the climate screen
2. Turn AUTO on"	"1. Adjust the fan speed across its whole range on the climate screen
2. Turn ""AUTO"" on"
M375	Test Case Specification 測試用例規範	NR1L-ComfortHMI-109	M7	"1. The fan speeds available are 1 to 7
2. The fan speed indicator shows the AUTO label instead of a fan speed"	"1. The fan speeds available are 1 to 7
2. The fan speed indicator shows the ""AUTO"" label instead of a fan speed"
T375	Test Case Specification 測試用例規範	NR1L-ComfortHMI-109	R-C48(amend)	1	0
U375	Test Case Specification 測試用例規範	NR1L-ComfortHMI-109	R-C48(amend)	1	0
T376	Test Case Specification 測試用例規範	NR1L-ComfortHMI-110	R-C48(amend)	1	0
U376	Test Case Specification 測試用例規範	NR1L-ComfortHMI-110	R-C48(amend)	1	0
T377	Test Case Specification 測試用例規範	NR1L-ComfortHMI-111	R-C48(amend)	1	0
U377	Test Case Specification 測試用例規範	NR1L-ComfortHMI-111	R-C48(amend)	1	0
T378	Test Case Specification 測試用例規範	NR1L-ComfortHMI-112	R-C48(amend)	1	0
U378	Test Case Specification 測試用例規範	NR1L-ComfortHMI-112	R-C48(amend)	1	0
T379	Test Case Specification 測試用例規範	NR1L-ComfortHMI-417	R-C48(amend)	1	0
U379	Test Case Specification 測試用例規範	NR1L-ComfortHMI-417	R-C48(amend)	1	0
T380	Test Case Specification 測試用例規範	NR1L-ComfortHMI-418	R-C48(amend)	1	0
U380	Test Case Specification 測試用例規範	NR1L-ComfortHMI-418	R-C48(amend)	1	0
T381	Test Case Specification 測試用例規範	NR1L-ComfortHMI-419	R-C48(amend)	1	0
U381	Test Case Specification 測試用例規範	NR1L-ComfortHMI-419	R-C48(amend)	1	0
T382	Test Case Specification 測試用例規範	NR1L-ComfortHMI-113	R-C48(amend)	1	0
U382	Test Case Specification 測試用例規範	NR1L-ComfortHMI-113	R-C48(amend)	1	0
T383	Test Case Specification 測試用例規範	NR1L-ComfortHMI-420	R-C48(amend)	1	0
U383	Test Case Specification 測試用例規範	NR1L-ComfortHMI-420	R-C48(amend)	1	0
T384	Test Case Specification 測試用例規範	NR1L-ComfortHMI-237	R-C48(amend)	1	0
U384	Test Case Specification 測試用例規範	NR1L-ComfortHMI-237	R-C48(amend)	1	0
T385	Test Case Specification 測試用例規範	NR1L-ComfortHMI-238	R-C48(amend)	1	0
U385	Test Case Specification 測試用例規範	NR1L-ComfortHMI-238	R-C48(amend)	1	0
T386	Test Case Specification 測試用例規範	NR1L-ComfortHMI-239	R-C48(amend)	1	0
U386	Test Case Specification 測試用例規範	NR1L-ComfortHMI-239	R-C48(amend)	1	0
I387	Test Case Specification 測試用例規範	NR1L-ComfortHMI-240	M7	"ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, increases fan speed at highest setting (7/7), sets temperature (driver and passenger if available) at highest setting (HI), change RECIRC to open (LED off), turns on Sync and activates the REAR DEFROST.

(press ""MAX DEF"" and read the RECIRC state and its LED -> RECIRC is open and its LED is off)"	"ICE7.) MAX DEF automatically turns on A/C, changes airflow modes to Windshield, increases fan speed at highest setting (7/7), sets temperature (driver and passenger if available) at highest setting (HI), change RECIRC to open (LED off), turns on Sync and activates the REAR DEFROST.

(press ""MAX DEF"" and read the ""RECIRC"" button state and its LED -> RECIRC is open and its LED is off)"
L387	Test Case Specification 測試用例規範	NR1L-ComfortHMI-240	M7	"1. Set RECIRC to closed on the climate screen
2. Press ""MAX DEF"" and read the RECIRC state and its LED"	"1. Set ""RECIRC"" to closed on the climate screen
2. Press ""MAX DEF"" and read the ""RECIRC"" button state and its LED"
T387	Test Case Specification 測試用例規範	NR1L-ComfortHMI-240	R-C48(amend)	1	0
U387	Test Case Specification 測試用例規範	NR1L-ComfortHMI-240	R-C48(amend)	1	0
T388	Test Case Specification 測試用例規範	NR1L-ComfortHMI-241	R-C48(amend)	1	0
U388	Test Case Specification 測試用例規範	NR1L-ComfortHMI-241	R-C48(amend)	1	0
T389	Test Case Specification 測試用例規範	NR1L-ComfortHMI-242	R-C48(amend)	1	0
U389	Test Case Specification 測試用例規範	NR1L-ComfortHMI-242	R-C48(amend)	1	0
T390	Test Case Specification 測試用例規範	NR1L-ComfortHMI-243	R-C48(amend)	1	0
U390	Test Case Specification 測試用例規範	NR1L-ComfortHMI-243	R-C48(amend)	1	0
T391	Test Case Specification 測試用例規範	NR1L-ComfortHMI-244	R-C48(amend)	1	0
U391	Test Case Specification 測試用例規範	NR1L-ComfortHMI-244	R-C48(amend)	1	0
T392	Test Case Specification 測試用例規範	NR1L-ComfortHMI-245	R-C48(amend)	1	0
U392	Test Case Specification 測試用例規範	NR1L-ComfortHMI-245	R-C48(amend)	1	0
I393	Test Case Specification 測試用例規範	NR1L-ComfortHMI-421	M7	"Changing temperature, recirculation, mode distribution or pressing again MAX DEF breaks MAX DEF (turns MAX DEF off) and the system goes back to the previous manual mode with the A/C on.

(change RECIRC and read the ""MAX DEF"" button -> ""MAX DEF"" is no longer highlighted and the airflow mode is the one selected in step 1)"	"Changing temperature, recirculation, mode distribution or pressing again MAX DEF breaks MAX DEF (turns MAX DEF off) and the system goes back to the previous manual mode with the A/C on.

(change ""RECIRC"" and read the ""MAX DEF"" button -> ""MAX DEF"" is no longer highlighted and the airflow mode is the one selected in step 1)"
L393	Test Case Specification 測試用例規範	NR1L-ComfortHMI-421	M7+M9-compound	"1. Select a known airflow mode
2. Press ""MAX DEF""
3. Change RECIRC and read the ""MAX DEF"" button"	"1. Select a known airflow mode
2. Press ""MAX DEF""
3. Change ""RECIRC"" and read the ""MAX DEF"" button"
T393	Test Case Specification 測試用例規範	NR1L-ComfortHMI-421	R-C48(amend)	1	0
U393	Test Case Specification 測試用例規範	NR1L-ComfortHMI-421	R-C48(amend)	1	0
T394	Test Case Specification 測試用例規範	NR1L-ComfortHMI-422	R-C48(amend)	1	0
U394	Test Case Specification 測試用例規範	NR1L-ComfortHMI-422	R-C48(amend)	1	0
T395	Test Case Specification 測試用例規範	NR1L-ComfortHMI-423	R-C48(amend)	1	0
U395	Test Case Specification 測試用例規範	NR1L-ComfortHMI-423	R-C48(amend)	1	0
T396	Test Case Specification 測試用例規範	NR1L-ComfortHMI-246	R-C48(amend)	1	0
U396	Test Case Specification 測試用例規範	NR1L-ComfortHMI-246	R-C48(amend)	1	0
T397	Test Case Specification 測試用例規範	NR1L-ComfortHMI-247	R-C48(amend)	1	0
U397	Test Case Specification 測試用例規範	NR1L-ComfortHMI-247	R-C48(amend)	1	0
T398	Test Case Specification 測試用例規範	NR1L-ComfortHMI-248	R-C48(amend)	1	0
U398	Test Case Specification 測試用例規範	NR1L-ComfortHMI-248	R-C48(amend)	1	0
T399	Test Case Specification 測試用例規範	NR1L-ComfortHMI-249	R-C48(amend)	1	0
U399	Test Case Specification 測試用例規範	NR1L-ComfortHMI-249	R-C48(amend)	1	0
T400	Test Case Specification 測試用例規範	NR1L-ComfortHMI-250	R-C48(amend)	1	0
U400	Test Case Specification 測試用例規範	NR1L-ComfortHMI-250	R-C48(amend)	1	0
T401	Test Case Specification 測試用例規範	NR1L-ComfortHMI-215	R-C48(amend)	1	0
U401	Test Case Specification 測試用例規範	NR1L-ComfortHMI-215	R-C48(amend)	1	0
T402	Test Case Specification 測試用例規範	NR1L-ComfortHMI-216	R-C48(amend)	1	0
U402	Test Case Specification 測試用例規範	NR1L-ComfortHMI-216	R-C48(amend)	1	0
T403	Test Case Specification 測試用例規範	NR1L-ComfortHMI-217	R-C48(amend)	1	0
U403	Test Case Specification 測試用例規範	NR1L-ComfortHMI-217	R-C48(amend)	1	0
T404	Test Case Specification 測試用例規範	NR1L-ComfortHMI-218	R-C48(amend)	1	0
U404	Test Case Specification 測試用例規範	NR1L-ComfortHMI-218	R-C48(amend)	1	0
T405	Test Case Specification 測試用例規範	NR1L-ComfortHMI-219	R-C48(amend)	1	0
U405	Test Case Specification 測試用例規範	NR1L-ComfortHMI-219	R-C48(amend)	1	0
T406	Test Case Specification 測試用例規範	NR1L-ComfortHMI-424	R-C48(amend)	1	0
U406	Test Case Specification 測試用例規範	NR1L-ComfortHMI-424	R-C48(amend)	1	0
T407	Test Case Specification 測試用例規範	NR1L-ComfortHMI-425	R-C48(amend)	1	0
U407	Test Case Specification 測試用例規範	NR1L-ComfortHMI-425	R-C48(amend)	1	0
T408	Test Case Specification 測試用例規範	NR1L-ComfortHMI-220	R-C48(amend)	1	0
U408	Test Case Specification 測試用例規範	NR1L-ComfortHMI-220	R-C48(amend)	1	0
T409	Test Case Specification 測試用例規範	NR1L-ComfortHMI-221	R-C48(amend)	1	0
U409	Test Case Specification 測試用例規範	NR1L-ComfortHMI-221	R-C48(amend)	1	0
T410	Test Case Specification 測試用例規範	NR1L-ComfortHMI-222	R-C48(amend)	1	0
U410	Test Case Specification 測試用例規範	NR1L-ComfortHMI-222	R-C48(amend)	1	0
T411	Test Case Specification 測試用例規範	NR1L-ComfortHMI-223	R-C48(amend)	1	0
U411	Test Case Specification 測試用例規範	NR1L-ComfortHMI-223	R-C48(amend)	1	0
T412	Test Case Specification 測試用例規範	NR1L-ComfortHMI-224	R-C48(amend)	1	0
U412	Test Case Specification 測試用例規範	NR1L-ComfortHMI-224	R-C48(amend)	1	0
N413	Test Case Specification 測試用例規範	NR1L-ComfortHMI-432	R-C49(amend)	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
CFTS043-HVAC Controls and Displays_Tree view_R1L-R scope_NEWR1L-53677"	"CFTS043-HVAC Controls and Displays_Tree view_R1L-R scope_NEWR1L-53677
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T413	Test Case Specification 測試用例規範	NR1L-ComfortHMI-432	R-C48(amend)	1	0
U413	Test Case Specification 測試用例規範	NR1L-ComfortHMI-432	R-C48(amend)	1	0
N414	Test Case Specification 測試用例規範	NR1L-ComfortHMI-433	R-C49(amend)	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
CFTS043-HVAC Controls and Displays_Tree view_R1L-R scope_NEWR1L-53677"	"CFTS043-HVAC Controls and Displays_Tree view_R1L-R scope_NEWR1L-53677
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.11
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T414	Test Case Specification 測試用例規範	NR1L-ComfortHMI-433	R-C48(amend)	1	0
U414	Test Case Specification 測試用例規範	NR1L-ComfortHMI-433	R-C48(amend)	1	0
I415	Test Case Specification 測試用例規範	NR1L-ComfortHMI-251	M7	"Only one airflow mode can be selected at a time.

(select the Feet airflow mode and read the mode buttons -> The Feet airflow mode is active and the Face airflow mode is not)"	"Only one airflow mode can be selected at a time.

(select the ""Feet"" airflow mode and read the mode buttons -> The Feet airflow mode is active and the Face airflow mode is not)"
L415	Test Case Specification 測試用例規範	NR1L-ComfortHMI-251	M7	"1. Select the Face airflow mode on the climate screen
2. Select the Feet airflow mode and read the mode buttons"	"1. Select the ""Face"" airflow mode on the climate screen
2. Select the ""Feet"" airflow mode and read the mode buttons"
T415	Test Case Specification 測試用例規範	NR1L-ComfortHMI-251	R-C48(amend)	1	0
U415	Test Case Specification 測試用例規範	NR1L-ComfortHMI-251	R-C48(amend)	1	0
I416	Test Case Specification 測試用例規範	NR1L-ComfortHMI-252	M7	"ON state for the four airflow modes is shown by highlighting the button and increasing button size.

(select the Feet airflow mode and read that button -> The Feet airflow mode button is highlighted and larger than in step 1)"	"ON state for the four airflow modes is shown by highlighting the button and increasing button size.

(select the ""Feet"" airflow mode and read that button -> The ""Feet"" airflow mode button is highlighted and larger than in step 1)"
L416	Test Case Specification 測試用例規範	NR1L-ComfortHMI-252	M7+M9-Note	"1. Read the size and highlight of the Feet airflow mode button and record them
2. Select the Feet airflow mode and read that button"	"1. Read the size and highlight of the ""Feet"" airflow mode button and record them
2. Select the ""Feet"" airflow mode and read that button"
M416	Test Case Specification 測試用例規範	NR1L-ComfortHMI-252	M7	"1. The Feet airflow mode button is not highlighted
2. The Feet airflow mode button is highlighted and larger than in step 1"	"1. The ""Feet"" airflow mode button is not highlighted
2. The ""Feet"" airflow mode button is highlighted and larger than in step 1"
T416	Test Case Specification 測試用例規範	NR1L-ComfortHMI-252	R-C48(amend)	1	0
U416	Test Case Specification 測試用例規範	NR1L-ComfortHMI-252	R-C48(amend)	1	0
L417	Test Case Specification 測試用例規範	NR1L-ComfortHMI-253	M7	"1. Select the Feet airflow mode on the climate screen
2. Read the main category control"	"1. Select the ""Feet"" airflow mode on the climate screen
2. Read the main category control"
T417	Test Case Specification 測試用例規範	NR1L-ComfortHMI-253	R-C48(amend)	1	0
U417	Test Case Specification 測試用例規範	NR1L-ComfortHMI-253	R-C48(amend)	1	0
L418	Test Case Specification 測試用例規範	NR1L-ComfortHMI-254	M7	"1. Select the Face airflow mode on the climate screen
2. Press the Mode hard control four times, reading the mode after each press"	"1. Select the ""Face"" airflow mode on the climate screen
2. Press the Mode hard control four times, reading the mode after each press"
T418	Test Case Specification 測試用例規範	NR1L-ComfortHMI-254	R-C48(amend)	1	0
U418	Test Case Specification 測試用例規範	NR1L-ComfortHMI-254	R-C48(amend)	1	0
I419	Test Case Specification 測試用例規範	NR1L-ComfortHMI-255	R-C50+R-C50(amend)	"the user will be shifted with each press, press and hold of the control will only move one mode over, it will not continue to move through modes.

(press and hold the Mode hard control and read the airflow mode -> The Face/Feet airflow mode is active and the mode does not move further while the control is held)"	"The user will be shifted with each press, press and hold of the control will only move one mode over, it will not continue to move through modes.

(press and hold the Mode hard control and read the airflow mode -> The Face/Feet airflow mode is active and the mode does not move further while the control is held)"
L419	Test Case Specification 測試用例規範	NR1L-ComfortHMI-255	M7	"1. Select the Face airflow mode on the climate screen
2. Press and hold the Mode hard control and read the airflow mode"	"1. Select the ""Face"" airflow mode on the climate screen
2. Press and hold the Mode hard control and read the airflow mode"
T419	Test Case Specification 測試用例規範	NR1L-ComfortHMI-255	R-C48(amend)	1	0
U419	Test Case Specification 測試用例規範	NR1L-ComfortHMI-255	R-C48(amend)	1	0
T420	Test Case Specification 測試用例規範	NR1L-ComfortHMI-256	R-C48(amend)	1	0
U420	Test Case Specification 測試用例規範	NR1L-ComfortHMI-256	R-C48(amend)	1	0
T421	Test Case Specification 測試用例規範	NR1L-ComfortHMI-257	R-C48(amend)	1	0
U421	Test Case Specification 測試用例規範	NR1L-ComfortHMI-257	R-C48(amend)	1	0
I422	Test Case Specification 測試用例規範	NR1L-ComfortHMI-258	R-C50+R-C50(amend)	"if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control

(press the Mode hard control and read the airflow mode -> The airflow mode has moved to the next mode in the loop)"	"If the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control

(press the Mode hard control and read the airflow mode -> The airflow mode has moved to the next mode in the loop)"
T422	Test Case Specification 測試用例規範	NR1L-ComfortHMI-258	R-C48(amend)	1	0
U422	Test Case Specification 測試用例規範	NR1L-ComfortHMI-258	R-C48(amend)	1	0
I423	Test Case Specification 測試用例規範	NR1L-ComfortHMI-259	R-C50+R-C50(amend)	"if the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control

(press the Mode hard control and read the area above the Climate main category control -> A small pop-up is shown above the Climate main category control)"	"If the user is not on Climate main when pressing the Mode hard control a small pop -up will appear above the Climate main category control

(press the Mode hard control and read the area above the Climate main category control -> A small pop-up is shown above the Climate main category control)"
T423	Test Case Specification 測試用例規範	NR1L-ComfortHMI-259	R-C48(amend)	1	0
U423	Test Case Specification 測試用例規範	NR1L-ComfortHMI-259	R-C48(amend)	1	0
I424	Test Case Specification 測試用例規範	NR1L-ComfortHMI-260	R-C50+R-C50(amend)	"a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed)

(wait 3 seconds without further interaction -> The pop-up is no longer shown)"	"A small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed)

(wait 3 seconds without further interaction -> The pop-up is no longer shown)"
T424	Test Case Specification 測試用例規範	NR1L-ComfortHMI-260	R-C48(amend)	1	0
U424	Test Case Specification 測試用例規範	NR1L-ComfortHMI-260	R-C48(amend)	1	0
I425	Test Case Specification 測試用例規範	NR1L-ComfortHMI-426	R-C50+R-C50(amend)	"a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed)

(press the fan speed hard control and read the screen -> The pop-up is no longer shown)"	"A small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed)

(press the fan speed hard control and read the screen -> The pop-up is no longer shown)"
T425	Test Case Specification 測試用例規範	NR1L-ComfortHMI-426	R-C48(amend)	1	0
U425	Test Case Specification 測試用例規範	NR1L-ComfortHMI-426	R-C48(amend)	1	0
I426	Test Case Specification 測試用例規範	NR1L-ComfortHMI-261	R-C50+R-C50(amend)	"a small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the Mode hard control and read the displayed screen -> The displayed screen is the one opened in step 1)"	"A small pop -up will appear above the Climate main category control (timeout after 3 seconds of inactivity or as soon as another button except Mode HC is pressed), the user will not be shifted to climate main.

(press the Mode hard control and read the displayed screen -> The displayed screen is the one opened in step 1)"
T426	Test Case Specification 測試用例規範	NR1L-ComfortHMI-261	R-C48(amend)	1	0
U426	Test Case Specification 測試用例規範	NR1L-ComfortHMI-261	R-C48(amend)	1	0
T427	Test Case Specification 測試用例規範	NR1L-ComfortHMI-262	R-C48(amend)	1	0
U427	Test Case Specification 測試用例規範	NR1L-ComfortHMI-262	R-C48(amend)	1	0
T428	Test Case Specification 測試用例規範	NR1L-ComfortHMI-263	R-C48(amend)	1	0
U428	Test Case Specification 測試用例規範	NR1L-ComfortHMI-263	R-C48(amend)	1	0
T429	Test Case Specification 測試用例規範	NR1L-ComfortHMI-225	R-C48(amend)	1	0
U429	Test Case Specification 測試用例規範	NR1L-ComfortHMI-225	R-C48(amend)	1	0
T430	Test Case Specification 測試用例規範	NR1L-ComfortHMI-226	R-C48(amend)	1	0
U430	Test Case Specification 測試用例規範	NR1L-ComfortHMI-226	R-C48(amend)	1	0
