layer	unit	status	rows	test_item	test_set	pre	input	proc	er	spec	total	note
xlsx	features/power/sandbox/delivery_backup/20260821T093234Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260821.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260821T093234Z/Power_Management_FM-WI-FSM-037-A03_STLA_Report_SWRA.xlsx	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	無 'Test Case Specification' 開頭之 sheet
xlsx	features/power/sandbox/delivery_backup/20260821T094127Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260820.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260821T094127Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260821.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260821T094127Z/Power_Management_FM-WI-FSM-037-A03_STLA_Report_SWRA.xlsx	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	無 'Test Case Specification' 開頭之 sheet
xlsx	features/power/sandbox/delivery_backup/20260821T124700Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260820.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260821T124700Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260821.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260821T124700Z/Power_Management_FM-WI-FSM-037-A03_STLA_Report_SWRA.xlsx	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	無 'Test Case Specification' 開頭之 sheet
xlsx	features/power/sandbox/delivery_backup/20260824T075848Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260820.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260824T075848Z/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerManagement_20260821.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/delivery_backup/20260824T075848Z/Power_Management_FM-WI-FSM-037-A03_STLA_Report_SWRA.xlsx	未掃	0	未掃	未掃	未掃	未掃	未掃	未掃	未掃	未掃	無 'Test Case Specification' 開頭之 sheet
xlsx	features/power/sandbox/dryrun.xlsx	已掃	10	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/fail_b.xlsx	已掃	10	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/fail_shift.xlsx	已掃	10	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/full_dryrun_out.xlsx	已掃	283	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/full_dryrun_src.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g89_0.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g89_1.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g89_2.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g89_3.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g90_append.xlsx	已掃	22	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g90_base.xlsx	已掃	5	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g90_overlap.xlsx	已掃	20	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g95_0.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g95_1.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g95_2.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g95_3.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power/sandbox/g95_4.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/power_moding/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerModing_20260825_writeback.xlsx	已掃	51	0	0	0	0	0	0	0	0	
xlsx	features/power_moding/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerModing_20260826_writeback_rev2.xlsx	已掃	51	0	0	0	0	0	0	0	0	
xlsx	features/power_moding/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_PowerModing_20260826_writeback_rev3.xlsx	已掃	51	0	0	0	0	0	0	0	0	
xlsx	features/privacy/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Privacy_20260813_prepared.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/privacy/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_Privacy_20260813_regen-v1.xlsx	已掃	11	0	0	0	0	0	0	0	0	
xlsx	features/privacy/output/prepared_step1_cleared.xlsx	已掃	0	0	0	0	0	0	0	0	0	
xlsx	features/sxm/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_SXM_20260813.xlsx	已掃	215	0	0	0	0	0	0	0	0	
xlsx	features/time_management/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_20260825.xlsx	已掃	59	0	0	0	0	0	0	0	0	
xlsx	features/user_profiles/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_UserProfiles_20260819.xlsx	已掃	189	0	0	0	0	0	1	0	1	
xlsx	features/user_profiles/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_UserProfiles_20260820_itemdata.xlsx	已掃	189	0	0	0	0	0	1	0	1	
xlsx	features/user_profiles/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_UserProfiles_20260820_itemgap.xlsx	已掃	189	0	0	0	0	0	1	0	1	
xlsx	features/vehicle_category/output/FM-WI-FSM-036-A01 STLA 測試用例規範與結果_SWQT STLA Test Case Specification & Result_SWQT_VehicleCategory_20260827_working.xlsx	已掃	126	0	0	0	0	0	0	0	0	
