needle	path	line	category	text
MASTER	features/power/sandbox/backup/20260818T101503Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260818T101503Z/data/b3_dryrun.json	8	doc	"""Test Case Specification&Result"": 170"
FICTITIOUS	features/power/sandbox/backup/20260818T101503Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260818T101503Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260818T101503Z/data/b1_column_crosscheck.md	10	doc	| **Power** | `Test Case Specification&Result` | **35** | 0（BLANK，G10） | 待產出 |
MASTER	features/power/sandbox/backup/20260818T101503Z/data/b1_column_crosscheck.md	11	doc	| Comfort | `Test Case Specification 測試用例規範` | 34 | 466 | **已交付、已驗收** |
MASTER	features/power/sandbox/backup/20260818T101503Z/data/b1_column_crosscheck.md	12	doc	| Privacy | `Test Case Specification 測試用例規範` | 34 | 11 | **已交付、已驗收** |
FICTITIOUS	features/power/sandbox/backup/20260818T101503Z/data/b1_column_crosscheck.md	14	doc	> **第一項發現：分頁名不同。** Power 為 `Test Case Specification&Result`，
MASTER	features/power/sandbox/backup/20260818T101503Z/data/b1_column_crosscheck.md	15	doc	> Comfort / Privacy 為 `Test Case Specification 測試用例規範`。
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/scripts/build_arif_final_step.py	38	code other	"SHEET = ""Test Case Specification&Result"""
MASTER	features/power/sandbox/backup/20260819T013425Z/scripts/build_er_restatement.py	51	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 601),"
MASTER	features/power/sandbox/backup/20260819T013425Z/scripts/build_er_restatement.py	56	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 20),"
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/scripts/verify_gates_03.py	52	code other	"""FW036 TC Spec&Result"": (""Test Case Specification&Result"", 9, 10, 221),"
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/scripts/verify_gates_03.py	191	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/scripts/build_b4_b5.py	63	code read/write	"header = wb[""Test Case Specification&Result""][9]"
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/scripts/lint_tcs.py	1076	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/scripts/build_template_diff.py	33	code other	"""Test Case Specification&Result""),"
MASTER	features/power/sandbox/backup/20260819T013425Z/scripts/build_template_diff.py	37	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/sandbox/backup/20260819T013425Z/scripts/build_template_diff.py	41	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/sandbox/backup/20260819T013425Z/scripts/build_precond_verbs.py	36	code other	"""Test Case Specification 測試用例規範"", 12, 10, 601),"
MASTER	features/power/sandbox/backup/20260819T013425Z/scripts/build_precond_verbs.py	41	code other	"""Test Case Specification 測試用例規範"", 12, 10, 20),"
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260819T013425Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/data/b3_dryrun.json	8	doc	"""Test Case Specification&Result"": 170"
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260819T013425Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/data/b1_column_crosscheck.md	10	doc	| **Power** | `Test Case Specification&Result` | **35** | 0（BLANK，G10） | 待產出 |
MASTER	features/power/sandbox/backup/20260819T013425Z/data/b1_column_crosscheck.md	11	doc	| Comfort | `Test Case Specification 測試用例規範` | 34 | 466 | **已交付、已驗收** |
MASTER	features/power/sandbox/backup/20260819T013425Z/data/b1_column_crosscheck.md	12	doc	| Privacy | `Test Case Specification 測試用例規範` | 34 | 11 | **已交付、已驗收** |
FICTITIOUS	features/power/sandbox/backup/20260819T013425Z/data/b1_column_crosscheck.md	14	doc	> **第一項發現：分頁名不同。** Power 為 `Test Case Specification&Result`，
MASTER	features/power/sandbox/backup/20260819T013425Z/data/b1_column_crosscheck.md	15	doc	> Comfort / Privacy 為 `Test Case Specification 測試用例規範`。
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/scripts/build_arif_final_step.py	38	code other	"SHEET = ""Test Case Specification&Result"""
MASTER	features/power/sandbox/backup/20260819T010341Z/scripts/build_er_restatement.py	51	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 601),"
MASTER	features/power/sandbox/backup/20260819T010341Z/scripts/build_er_restatement.py	56	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 20),"
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/scripts/verify_gates_03.py	52	code other	"""FW036 TC Spec&Result"": (""Test Case Specification&Result"", 9, 10, 221),"
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/scripts/verify_gates_03.py	191	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/scripts/build_b4_b5.py	63	code read/write	"header = wb[""Test Case Specification&Result""][9]"
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/scripts/lint_tcs.py	1076	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/scripts/build_template_diff.py	33	code other	"""Test Case Specification&Result""),"
MASTER	features/power/sandbox/backup/20260819T010341Z/scripts/build_template_diff.py	37	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/sandbox/backup/20260819T010341Z/scripts/build_template_diff.py	41	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/sandbox/backup/20260819T010341Z/scripts/build_precond_verbs.py	36	code other	"""Test Case Specification 測試用例規範"", 12, 10, 601),"
MASTER	features/power/sandbox/backup/20260819T010341Z/scripts/build_precond_verbs.py	41	code other	"""Test Case Specification 測試用例規範"", 12, 10, 20),"
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260819T010341Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/data/b3_dryrun.json	8	doc	"""Test Case Specification&Result"": 170"
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260819T010341Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/data/b1_column_crosscheck.md	10	doc	| **Power** | `Test Case Specification&Result` | **35** | 0（BLANK，G10） | 待產出 |
MASTER	features/power/sandbox/backup/20260819T010341Z/data/b1_column_crosscheck.md	11	doc	| Comfort | `Test Case Specification 測試用例規範` | 34 | 466 | **已交付、已驗收** |
MASTER	features/power/sandbox/backup/20260819T010341Z/data/b1_column_crosscheck.md	12	doc	| Privacy | `Test Case Specification 測試用例規範` | 34 | 11 | **已交付、已驗收** |
FICTITIOUS	features/power/sandbox/backup/20260819T010341Z/data/b1_column_crosscheck.md	14	doc	> **第一項發現：分頁名不同。** Power 為 `Test Case Specification&Result`，
MASTER	features/power/sandbox/backup/20260819T010341Z/data/b1_column_crosscheck.md	15	doc	> Comfort / Privacy 為 `Test Case Specification 測試用例規範`。
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/scripts/build_arif_final_step.py	38	code other	"SHEET = ""Test Case Specification&Result"""
MASTER	features/power/sandbox/backup/20260818T141334Z/scripts/build_er_restatement.py	51	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 601),"
MASTER	features/power/sandbox/backup/20260818T141334Z/scripts/build_er_restatement.py	56	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 20),"
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/scripts/verify_gates_03.py	52	code other	"""FW036 TC Spec&Result"": (""Test Case Specification&Result"", 9, 10, 221),"
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/scripts/verify_gates_03.py	191	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/scripts/build_b4_b5.py	63	code read/write	"header = wb[""Test Case Specification&Result""][9]"
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/scripts/lint_tcs.py	1076	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/scripts/build_template_diff.py	33	code other	"""Test Case Specification&Result""),"
MASTER	features/power/sandbox/backup/20260818T141334Z/scripts/build_template_diff.py	37	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/sandbox/backup/20260818T141334Z/scripts/build_template_diff.py	41	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/sandbox/backup/20260818T141334Z/scripts/build_precond_verbs.py	36	code other	"""Test Case Specification 測試用例規範"", 12, 10, 601),"
MASTER	features/power/sandbox/backup/20260818T141334Z/scripts/build_precond_verbs.py	41	code other	"""Test Case Specification 測試用例規範"", 12, 10, 20),"
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260818T141334Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/data/b3_dryrun.json	8	doc	"""Test Case Specification&Result"": 170"
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260818T141334Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/data/b1_column_crosscheck.md	10	doc	| **Power** | `Test Case Specification&Result` | **35** | 0（BLANK，G10） | 待產出 |
MASTER	features/power/sandbox/backup/20260818T141334Z/data/b1_column_crosscheck.md	11	doc	| Comfort | `Test Case Specification 測試用例規範` | 34 | 466 | **已交付、已驗收** |
MASTER	features/power/sandbox/backup/20260818T141334Z/data/b1_column_crosscheck.md	12	doc	| Privacy | `Test Case Specification 測試用例規範` | 34 | 11 | **已交付、已驗收** |
FICTITIOUS	features/power/sandbox/backup/20260818T141334Z/data/b1_column_crosscheck.md	14	doc	> **第一項發現：分頁名不同。** Power 為 `Test Case Specification&Result`，
MASTER	features/power/sandbox/backup/20260818T141334Z/data/b1_column_crosscheck.md	15	doc	> Comfort / Privacy 為 `Test Case Specification 測試用例規範`。
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/scripts/build_arif_final_step.py	38	code other	"SHEET = ""Test Case Specification&Result"""
MASTER	features/power/sandbox/backup/20260819T014341Z/scripts/build_er_restatement.py	51	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 601),"
MASTER	features/power/sandbox/backup/20260819T014341Z/scripts/build_er_restatement.py	56	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 20),"
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/scripts/verify_gates_03.py	52	code other	"""FW036 TC Spec&Result"": (""Test Case Specification&Result"", 9, 10, 221),"
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/scripts/verify_gates_03.py	191	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/scripts/build_b4_b5.py	63	code read/write	"header = wb[""Test Case Specification&Result""][9]"
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/scripts/lint_tcs.py	1076	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/scripts/build_template_diff.py	33	code other	"""Test Case Specification&Result""),"
MASTER	features/power/sandbox/backup/20260819T014341Z/scripts/build_template_diff.py	37	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/sandbox/backup/20260819T014341Z/scripts/build_template_diff.py	41	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/sandbox/backup/20260819T014341Z/scripts/build_precond_verbs.py	36	code other	"""Test Case Specification 測試用例規範"", 12, 10, 601),"
MASTER	features/power/sandbox/backup/20260819T014341Z/scripts/build_precond_verbs.py	41	code other	"""Test Case Specification 測試用例規範"", 12, 10, 20),"
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260819T014341Z/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/data/b3_dryrun.json	8	doc	"""Test Case Specification&Result"": 170"
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/sandbox/backup/20260819T014341Z/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/data/b1_column_crosscheck.md	10	doc	| **Power** | `Test Case Specification&Result` | **35** | 0（BLANK，G10） | 待產出 |
MASTER	features/power/sandbox/backup/20260819T014341Z/data/b1_column_crosscheck.md	11	doc	| Comfort | `Test Case Specification 測試用例規範` | 34 | 466 | **已交付、已驗收** |
MASTER	features/power/sandbox/backup/20260819T014341Z/data/b1_column_crosscheck.md	12	doc	| Privacy | `Test Case Specification 測試用例規範` | 34 | 11 | **已交付、已驗收** |
FICTITIOUS	features/power/sandbox/backup/20260819T014341Z/data/b1_column_crosscheck.md	14	doc	> **第一項發現：分頁名不同。** Power 為 `Test Case Specification&Result`，
MASTER	features/power/sandbox/backup/20260819T014341Z/data/b1_column_crosscheck.md	15	doc	> Comfort / Privacy 為 `Test Case Specification 測試用例規範`。
FICTITIOUS	features/power/scripts/build_arif_final_step.py	38	code other	"SHEET = ""Test Case Specification&Result"""
FICTITIOUS	features/power/scripts/remeasure_55.py	27	code other	"SHEET = ""Test Case Specification&Result"""
MASTER	features/power/scripts/build_er_restatement.py	51	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 601),"
MASTER	features/power/scripts/build_er_restatement.py	56	code other	"""Test Case Specification 測試用例規範"", 10, 12, 13, 20),"
FICTITIOUS	features/power/scripts/verify_gates_03.py	54	code other	"""FW036 TC Spec&Result"": (""Test Case Specification&Result"", 9, 10, 221),"
FICTITIOUS	features/power/scripts/verify_gates_03.py	193	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/scripts/build_b4_b5.py	63	code read/write	"header = wb[""Test Case Specification&Result""][9]"
FICTITIOUS	features/power/scripts/lint_tcs.py	1088	code read/write	"ws = wb[""Test Case Specification&Result""]"
FICTITIOUS	features/power/scripts/build_template_diff.py	33	code other	"""Test Case Specification&Result""),"
MASTER	features/power/scripts/build_template_diff.py	37	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/scripts/build_template_diff.py	41	code other	"""Test Case Specification 測試用例規範""),"
MASTER	features/power/scripts/build_precond_verbs.py	36	code other	"""Test Case Specification 測試用例規範"", 12, 10, 601),"
MASTER	features/power/scripts/build_precond_verbs.py	41	code other	"""Test Case Specification 測試用例規範"", 12, 10, 20),"
FICTITIOUS	features/power/scripts/b26/build.py	40	code other	"SHEET = ""Test Case Specification&Result"""
FICTITIOUS	features/power/scripts/b26/plan.json	3	doc	"""sheet"": ""Test Case Specification&Result"","
FICTITIOUS	features/power/scripts/b28/build.py	47	code other	"SHEET = ""Test Case Specification&Result"""
FICTITIOUS	features/power/scripts/b28/plan.json	3	doc	"""sheet"": ""Test Case Specification&Result"","
FICTITIOUS	features/power/scripts/b29/build.py	26	code other	"SHEET = ""Test Case Specification&Result"""
FICTITIOUS	features/power/scripts/b29/plan.json	2	doc	"""sheet"": ""Test Case Specification&Result"","
FICTITIOUS	features/power/scripts/b27/build.py	40	code other	"SHEET = ""Test Case Specification&Result"""
FICTITIOUS	features/power/scripts/b27/plan.json	3	doc	"""sheet"": ""Test Case Specification&Result"","
FICTITIOUS	features/power/scripts/b25/build.py	34	code other	"SHEET = ""Test Case Specification&Result"""
FICTITIOUS	features/power/scripts/b25/plan.json	3	doc	"""sheet"": ""Test Case Specification&Result"","
FICTITIOUS	features/power/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/data/b1_tc_framework_sheet.md	39	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/data/b3_dryrun.json	8	doc	"""Test Case Specification&Result"": 170"
FICTITIOUS	features/power/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
MASTER	features/power/data/b1_template_diff.md	45	doc	| 6 | `Test Case Specification&Result` | `Test Case Specification 測試用例規範` | `Test Case Specification 測試用例規範` |
FICTITIOUS	features/power/data/b1_column_crosscheck.md	10	doc	| **Power** | `Test Case Specification&Result` | **35** | 0（BLANK，G10） | 待產出 |
MASTER	features/power/data/b1_column_crosscheck.md	11	doc	| Comfort | `Test Case Specification 測試用例規範` | 34 | 466 | **已交付、已驗收** |
MASTER	features/power/data/b1_column_crosscheck.md	12	doc	| Privacy | `Test Case Specification 測試用例規範` | 34 | 11 | **已交付、已驗收** |
FICTITIOUS	features/power/data/b1_column_crosscheck.md	14	doc	> **第一項發現：分頁名不同。** Power 為 `Test Case Specification&Result`，
MASTER	features/power/data/b1_column_crosscheck.md	15	doc	> Comfort / Privacy 為 `Test Case Specification 測試用例規範`。
FICTITIOUS	features/home/feature.yaml	21	feature.yaml	"sheet: ""Test Case Specification&Result"""
FICTITIOUS	features/home/RUNBOOK.md	14	doc	`Test Case Specification&Result`, header row 9, data from row 10.
FICTITIOUS	features/home/RUNBOOK.md	54	doc	the sheet is `Test Case Specification&Result` (no space before `&`).
MASTER	features/audio_mgmt/feature.yaml	65	feature.yaml	"sheet: ""Test Case Specification 測試用例規範""   # 實測；見 forms/FORMS.md"
MASTER	features/audio_mgmt/DELIVERY_NOTE.md	30	doc	| 工作簿寫入列 | `Test Case Specification 測試用例規範` 分頁 r10 起 369 列 |
MASTER	features/popup/feature.yaml	49	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
MASTER	features/popup/docs/upstream/04_f7_ledger_close.md	301	doc	- `patched: {'Test Case Specification 測試用例規範': 75}`、
MASTER	features/popup/docs/upstream/03_pilot_fixes.md	44	doc	| `newR1L` | **1** | `Test Case Specification 測試用例規範!D2` | **母本自帶**，非本包寫入 |
MASTER	features/popup/reports/Popup__popup_dc0963d7_20260828.md	5	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/popup/reports/popup_20260817_ext__popup_2abbde60_20260827.md	5	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/popup/reports/popup_20260817_ext__popup_dc0963d7_20260828.md	5	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/popup/reports/popup_20260817_ext__popup_3df1e1d1_20260828.md	5	doc	- sheet：`Test Case Specification 測試用例規範`（header 第 9 列）
MASTER	features/vehicle_setting/feature.yaml	55	feature.yaml	"sheet: ""Test Case Specification 測試用例規範""   # 實測分頁名，非模板值"
MASTER	features/vehicle_setting/RULINGS.md	2518	doc	分頁 `Test Case Specification 測試用例規範`，列 10–246）：
MASTER	features/vehicle_setting/docs/handoff/02_coverage_baseline_correction.md	13	doc	`Test Case Specification 測試用例規範` 資料列 10–246、D 欄。
MASTER	features/vehicle_setting/docs/handoff/67_round42.md	73	doc	分頁 `Test Case Specification 測試用例規範`；表頭列 9；資料列 10 起。
MASTER	features/vehicle_setting/docs/handoff/V02_vf230_recon_review.md	73	doc	分頁 `Test Case Specification 測試用例規範`，列 10–628；
MASTER	features/vehicle_setting/docs/handoff/00_intake_and_rulings.md	203	doc	- 036：`Test Case Specification 測試用例規範`；表頭列 9；資料列 10–246；
MASTER	features/vehicle_setting/docs/handoff/66_writeback_procedure.md	17	doc	**目標分頁**：`Test Case Specification 測試用例規範`
FICTITIOUS	features/vehicle_setting/docs/handoff/V47_pm_style_split.md	13	doc	## 1. PM 交付本之實測（分頁 `Test Case Specification&Result`，列 10 起）
MASTER	features/vehicle_setting/docs/handoff/V08_review_v07.md	148	doc	分頁 `Test Case Specification 測試用例規範`，列 10–246：
MASTER	features/vehicle_setting/docs/handoff/V43_writeback_unfreeze.md	61	doc	分頁 `Test Case Specification 測試用例規範`，列 10 起，逐欄非空計數。
MASTER	features/vehicle_setting/docs/handoff/V06_scope_close.md	113	doc	`Test Case Specification 測試用例規範`，列 10–246）：
MASTER	features/vehicle_setting/docs/handoff/V01_vf230_intake.md	41	doc	分頁 `Test Case Specification 測試用例規範`，表頭列 9，掃描列 10–246（237 列），
MASTER	features/vehicle_setting/docs/handoff/75_writeback_go.md	124	doc	分頁 `Test Case Specification 測試用例規範`；表頭列 9；資料列 10 起。
MASTER	features/vehicle_setting/docs/handoff/V10_four_rulings.md	46	doc	分頁 `Test Case Specification 測試用例規範`，列 10–246）：
MASTER	features/vehicle_setting/docs/handoff/V09_feature_identity.md	88	doc	（分頁 `Test Case Specification 測試用例規範`，列 10–246）：
FICTITIOUS	features/vehicle_setting/docs/upstream/00_intake_and_rulings.md	213	doc	| **改對了** | feature.yaml 之分頁名與欄位對映（scaffold 模板為 `Test Case Specification&Result`、design_method=`Q`、functional_safety=`R`、author=`Z`；**實測分別為 `Test Case Specifica
MASTER	features/vehicle_setting/docs/upstream/00_intake_and_rulings.md	213	doc	| **改對了** | feature.yaml 之分頁名與欄位對映（scaffold 模板為 `Test Case Specification&Result`、design_method=`Q`、functional_safety=`R`、author=`Z`；**實測分別為 `Test Case Specifica
MASTER	features/vehicle_setting/docs/upstream/00_intake_and_rulings.md	224	doc	| 036 | 分頁 `Test Case Specification 測試用例規範`；表頭列 9；資料列 **10–246**（實體列號）；**逐列**；空 = `None` 或 strip 後空字串 |
MASTER	features/vehicle_setting/docs/upstream/41_writeback.md	140	doc	| 分頁 | `Test Case Specification 測試用例規範` |
MASTER	features/vehicle_setting/docs/upstream/V06_scope_close.md	31	doc	分頁 `Test Case Specification 測試用例規範`，列 10–246 逐欄計非空；
MASTER	features/vehicle_setting/docs/upstream/31_record_and_batch13.md	174	doc	| 交付本 | `…SWQT_SWC_20260708.xlsx` 之 `Test Case Specification 測試用例規範` 分頁，**自第 10 列起、B 欄非空**者為資料列，得 **286** 列；欄位取 H(8)／I(9)／O(15)／Q(17) |
MASTER	features/vehicle_setting/docs/upstream/V44_wvf76_77.md	153	doc	分頁 Test Case Specification 測試用例規範｜max_row=246｜max_column=34
MASTER	features/vehicle_setting/docs/upstream/01_leaf_universe.md	114	doc	| 036 | `Test Case Specification 測試用例規範`；資料列 10–246（實體列號）；D 欄；**逐列** |
MASTER	features/vehicle_setting/docs/reports/x14_fix_prep.md	8	doc	分頁：`Test Case Specification 測試用例規範`（`xl/worksheets/sheet6.xml`）
MASTER	features/vehicle_setting/docs/reports/x14_fix_prep.md	29	doc	1. 開啟母本，切至 `Test Case Specification 測試用例規範`
MASTER	features/vehicle_setting/docs/reports/036_baseline.md	8	doc	- 分頁 `Test Case Specification 測試用例規範`；表頭**列 9**；資料**列 10–246**（實體列號）
MASTER	features/vehicle_setting/docs/reports/writeback_dryrun.md	4	doc	分頁：`Test Case Specification 測試用例規範`；表頭列 9；資料列 10 起
MASTER	features/vehicle_setting/scripts/style_compare_w97.py	33	code other	"""Test Case Specification 測試用例規範""]"
MASTER	features/vehicle_setting/scripts/vf230_wvf77_dryrun.py	30	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/vehicle_setting/scripts/vs_sl01_dryrun.py	29	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/vehicle_setting/scripts/writeback_036.py	4	code other	分頁 `Test Case Specification 測試用例規範`；**表頭列 9；資料列 10 起**。
MASTER	features/vehicle_setting/scripts/writeback_036.py	24	code other	"SHEET = ""Test Case Specification 測試用例規範"""
MASTER	features/vehicle_setting/reports/vf230_settings_dryrun.md	16	doc	| 工作簿資料列 | **457** | `Test Case Specification 測試用例規範` r10–r466；表頭 r9 |
MASTER	features/privacy/feature.yaml	26	feature.yaml	"sheet: ""Test Case Specification 測試用例規範"""
MASTER	features/privacy/ANOMALIES.md	186	doc	`Test Case Specification 測試用例規範` 分頁第 10–11 列帶範本示例殘留：
FICTITIOUS	features/privacy/ANOMALIES.md	444	doc	"`""Test Case Specification&Result""` 與實際分頁名"
MASTER	features/privacy/ANOMALIES.md	445	doc	"`""Test Case Specification 測試用例規範""` 不符，會讓 `recon.py` 直接 `sys.exit`。"
MASTER	features/privacy/ANOMALIES.md	460	doc	量測依據：範本 `Test Case Specification 測試用例規範` 第 9 列表頭逐格實測 ——
MASTER	features/privacy/ANOMALIES.md	626	doc	**量測**（`Test Case Specification 測試用例規範`，第 8–9 列；T8:Z8 為合併儲存格
FICTITIOUS	features/privacy/docs/upstream/17_predelivery.md	115	doc	"`""Test Case Specification&Result""` 與實際分頁名"
MASTER	features/privacy/docs/upstream/17_predelivery.md	116	doc	"`""Test Case Specification 測試用例規範""` 不符，會讓 `recon.py` 直接 `sys.exit`。"
MASTER	features/privacy/docs/upstream/17_predelivery.md	131	doc	量測依據：範本 `Test Case Specification 測試用例規範` 第 9 列表頭逐格實測 ——
MASTER	features/privacy/docs/upstream/07_profile_approval.md	183	doc	`Test Case Specification 測試用例規範` 分頁，第 8–9 列：
MASTER	features/privacy/docs/upstream/04_framework.md	154	doc	`Product Document 記錄封面頁`, `Test Case Specification 測試用例規範`,
