kind	target	owner	file	line	text
section	5.2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	173	### 5.1.1 帶參數常數之凍結語意（§5.2(c) 之補充，非重寫）
section	5.2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	232	**沿用 §5.2 之三項**：(a) 二處同步（本節與 `verify_batch.py`）、
section	5.3		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	142	> 機讀行存在之理由同 §5.3 —— **值域之擴充須同時改二處，而「須同時」
section	5.3		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	210	本節之標的為 **Pre-Condition**，其規制來源為 **IN §4.4** 而非 §5.3。
section	5.3		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	237	同 §5.3 —— 常數自本檔解析，非硬編。
section	527		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	289	會與其驗證點重複（IN §8.2.1／§527）。**文字在該四筆只用於辨識按的是哪個彈窗。**
section	6		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	110	- 其他 Pre-Condition 措辭之常數（§6 現僅二則，只登記已實際使用者）
section	6.1		docs/REVISIONS.md	123	- **原**：`docs/upstream/03_rulings.md` §6.1 之定案 P0 6 / P1 39 / P2 38 / P3 34
section	7		DECISIONS.md	109	> 若 §7 之 8 組 Test Set 獲簽，建議改為依 Test Set 分批
section	7		docs/REVISIONS.md	170	- **原文**（`docs/upstream/01_intake_recon.md` §7 T4 專項）：
section	7.1		ANOMALIES.md	715	`SWE1-HMI-VC-033-01`（§7.1，Glove Box 停用之錯誤鎖定）：
section	7.1		DATA_REQUESTS.md	225	- **內容**：`SWE1-HMI-VC-033-01`（§7.1）之鎖定門檻，二欄相差一次：
section	7.1		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	303	會把現行三筆判為違規 —— 而它們依 §7.1 不回溯。
section	8		ANOMALIES.md	700	**本體（§1–§8）逐字未動** —— 已以 diff 驗證，含 §4 之
section	8.1		DATA_REQUESTS.md	64	- **內容**：規格 §8.1–8.5、§9.1–9.2、§10.1–10.2、§11.9–11.9.3、§14.2、§15、
section	8.1		framework.md	160	| （另）Cabrio 本體 | 0 leaf | §8.1–8.5、§9.1、§9.2（7 節）| 7 節 |
section	8.1		data/tableB_draft.md	24	| 章 8／9 Cabrio 本體 | 1–7（§8.1–§9.2）| 另立 Test Set `Cabrio Rooftop`，**framework 由 8 組變 9 組**（R-VC16(c)）|
section	8.1		data/tableB_draft.md	35	| 1 | §8.1 | Cabrio 車頂開闔 | Convertible top operations: • Open rooftop operation: operation for start and complete rooftop opening (when is closed), for start operation push and hold (for entire operation) button A1 When rooftop in moving present graphic popup (3D render animation) • Close rooftop operation: operation for … | 037 未涵蓋，本次不產出 TC | ✅ 章 8／9 |
section	8.2		data/tableB_draft.md	36	| 2 | §8.2 | Cabrio 車頂開闔 | If user release the button when folding top in moving (opening/closing), the rooftop stops (warning in cluster for complete operation indication to the user and on head unit a specific 30 render animation in head unit) | 037 未涵蓋，本次不產出 TC | ✅ 章 8／9 |
section	8.3		RULINGS.md	402	(c) §8.3 為**摘要漏列**而非錯誤（權威素材另載
section	8.3		RULINGS.md	654	`SWE1-HMI-VC-033-01` 之 boundary 拆分（§8.3：門檻−1 / =門檻 /
section	8.3		RULINGS.md	970	§10.2     不摘要、不省略（同 R-VC12 二(c) 對 §8.3 之作法）。
section	8.3		ANOMALIES.md	1069	- 於表 B 該三列**並列實測逐字** —— 引用非摘要，同 R-VC12 二(c) 對 §8.3 之作法。
section	8.3		docs/REVISIONS.md	82	- **補正**：§8.3 為**摘要漏列**而非錯誤，表 B 補入
section	8.3		data/tableB_draft.md	37	| 3 | §8.3 | Cabrio 車頂開闔 | A graphic representation of the vehicle status will be present on pop up (when top is open there will be a open vehicle, when top is closed there will be a closed vehicle) | 037 未涵蓋，本次不產出 TC | ✅ 章 8／9 |
section	8.3		data/tableB_draft.md	57	1. **§8.3** 於下放包 01 §4.2(b) 之摘要中漏列，本表依 R-VC12 二(c) 補入，
section	8.4		DATA_REQUESTS.md	123	- **內容**：規格 §8.4 之 Cabrio 前提條件引 **VF507**、§14 之 EPB 逾時引
section	8.4		data/tableB_draft.md	38	| 4 | §8.4 | Cabrio 車頂開闔 | Convertible top opera ions are available with this conditions: • Car speed below 50 kmlh (see VF507 for official reference) • The A 1 / A2 button has to be pressed and hold until movement is completed, that will last up to 15s (see VF507 for reference) • For all the preconditions and fall status … | 037 未涵蓋，本次不產出 TC | ✅ 章 8／9 |
section	8.4.1		ANOMALIES.md	818	**不立新條** —— IN §4.4 與 §8.4.1 皆已明文，**缺的是檢查覆蓋，不是規則**
section	8.4.1		ANOMALIES.md	950	**且 §8.4.1 禁止自行認定** —— 這不是可由執行層擇一的事。
section	8.4.1		ANOMALIES.md	961	- **不自行擇一**（§8.4.1）。
section	8.4.1		ANOMALIES.md	1010	- **不自行指定路徑**（§8.4.1）—— 沿 `034-02` 之既有處置
section	8.5		data/tableB_draft.md	39	| 5 | §8.5 | Cabrio 車頂開闔 | The roof controls are greyed if the system detect a fail (service required) | 037 未涵蓋，本次不產出 TC | ✅ 章 8／9 |
section	8.7.5		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	95	故 §8.7.5 之訊號寫法條款於本 feature **無適用對象**，記明以免日後誤引。
section	9		ANOMALIES.md	25	| A-VC16 | pilot 之 §9 判讀漏檢二形態（檢查覆蓋不足，非規則缺失）| **RESOLVED（包 12）** | — |
section	9		ANOMALIES.md	816	## A-VC16 —— pilot 之 §9 判讀漏檢二形態 —— **RESOLVED（下放包 12）**
section	9.1		DATA_REQUESTS.md	64	- **內容**：規格 §8.1–8.5、§9.1–9.2、§10.1–10.2、§11.9–11.9.3、§14.2、§15、
section	9.1		framework.md	160	| （另）Cabrio 本體 | 0 leaf | §8.1–8.5、§9.1、§9.2（7 節）| 7 節 |
section	9.1		data/tableB_draft.md	40	| 6 | §9.1 | Cabrio 擋風板 | Wind draught deflector/backlight top operations: • Low up wind draught deflector: push and hold button B1 • Raise down wind draught deflector: push and hold button B2  (image: image8.png) | 037 未涵蓋，本次不產出 TC | ✅ 章 8／9 |
section	9.1		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	390	| `kind` | `continuation`／`reference`（§9.1 之二類）|
section	9.2		framework.md	160	| （另）Cabrio 本體 | 0 leaf | §8.1–8.5、§9.1、§9.2（7 節）| 7 節 |
section	9.2		data/tableB_draft.md	24	| 章 8／9 Cabrio 本體 | 1–7（§8.1–§9.2）| 另立 Test Set `Cabrio Rooftop`，**framework 由 8 組變 9 組**（R-VC16(c)）|
section	9.2		data/tableB_draft.md	41	| 7 | §9.2 | Cabrio 擋風板 | If user release the button when wind draught deflector during moving (up/down), the window will stop to the user desiderate position. The roof controls are greyed if the system detect a fail (service required) | 037 未涵蓋，本次不產出 TC | ✅ 章 8／9 |
section	9.2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	393	| `resolution` | **§9.2 專用**：`PC` 或 `Step`；不適用者留空 |
section	9.2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	394	| `resolution_key` | **§9.2 專用**：先行詞之關鍵詞，逐字 |
section	9.2		docs/runtime/profiles/FW036_R1L_VehicleCategory_Profile.md	414	後者仍為人工判讀。記明以免誤以為 §9.2 之層次 2 已全機器化。
